id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
45589,SDOZ,small_airport,"Aldeia Pontal Airport",-8.100833,-58.284444,869,SA,BR,BR-MT,Apiacás,0,SDOZ,,,,,,0,2009-12-05T21:27:43+00:00
322599,BR-0159,small_airport,"Teles Pires Lodge Airport",-8.863569,-57.420427,489,SA,BR,BR-MT,Apiacás,0,SWRP,,SWRP,,,"Pousada Santa Rosa",0,2018-05-11T16:04:28+00:00
316567,BR-0035,small_airport,"Aporé Airstrip",-18.94,-51.923,1880,SA,BR,BR-GO,Aporé,0,,,,,,,0,2015-12-25T11:11:39+00:00
316569,BR-0037,small_airport,"Fazenda Primavera",-18.8333,-52.059,2053,SA,BR,BR-GO,Aporé,0,,,,,,,0,2015-12-25T19:50:09+00:00
323615,SNAA,small_airport,"Fazenda da Barra Airport",-19.097706,-51.716482,1542,SA,BR,BR-GO,Aporé,0,SNAA,,,,,,0,2017-06-03T11:04:37+00:00
44452,SWGX,heliport,"Primavera Heliport",-10.950278282165527,-37.06416702270508,128,SA,BR,BR-SE,Aracaju,0,SWGX,,,,,,0,2009-05-07T08:03:43+00:00
328888,BR-0344,heliport,"Castello 54 Heliport",-23.430882,-47.111798,2457,SA,BR,BR-SP,Araçariguama,0,SJCO,,SJCO,,,,0,2018-07-28T20:33:32+00:00
327078,SDWZ,small_airport,"Palo Verde Airport",-21.190584,-50.562228,1276,SA,BR,BR-SP,Araçatuba,0,SDWZ,,,,,,0,2018-04-13T12:22:59+00:00
323700,BR-0221,small_airport,"Aragominas Airstrip",-7.170034,-48.533374,,SA,BR,BR-TO,Aragominas,0,,,,,,,0,2017-06-09T07:58:43+00:00
322543,BR-0145,small_airport,"Araguaçu Airport",-12.948367,-49.821905,,SA,BR,BR-TO,Araguaçu,0,,,,,,,0,2017-03-31T09:03:51+00:00
45656,SSMS,small_airport,"Fazenda Rancho Esperança Airport",-22.87,-55.5,1522,SA,BR,BR-MS,"Aral Moreira",0,SSMS,,,,,,0,2009-12-05T14:23:56+00:00
323698,BR-0219,small_airport,"Arapoema Airstrip",-7.645339,-49.058384,,SA,BR,BR-TO,Arapoema,0,,,,,,,0,2017-06-09T07:54:26+00:00
322974,BR-0184,small_airport,"Arenápolis Airstrip",-14.498655,-56.851413,,SA,BR,BR-MT,Arenápolis,0,,,,,,,0,2017-05-03T03:27:32+00:00
317295,BR-0060,small_airport,"Arenópolis Airstrip",-16.3833,-51.5803,1453,SA,BR,BR-GO,Arenópolis,0,,,,,,,0,2016-03-15T00:44:35+00:00
323706,BR-0226,small_airport,"Arinos Airstrip",-15.890444,-46.099357,,SA,BR,BR-MG,Arinos,0,,,,,,,0,2017-06-09T10:56:08+00:00
316509,SWVX,small_airport,"Fazenda Guariba Airstrip",-10.2415,-60.1409,517,SA,BR,BR-MT,Aripuanã,0,SWVX,,SWVX,,,,0,2015-12-10T19:50:35+00:00
328742,BR-0331,heliport,"Porto dos Sonhos Heliport",-22.761712,-41.941738,23,SA,BR,BR-RJ,"Armação de Búzios",0,SWZJ,,SWZJ,,,,0,2018-07-14T22:11:26+00:00
324136,BR-0274,small_airport,"New Arraias Airport",-12.967626,-46.857667,,SA,BR,BR-TO,Arraias,0,,,,,,,0,2017-06-29T10:08:46+00:00
322627,BR-0174,heliport,"Ama Heliport",-23.433334,-46.308611,2687,SA,BR,BR-SP,Arujá,0,SNHL,,SNHL,,,,0,2017-04-06T09:42:11+00:00
324342,BR-0288,small_airport,"Fazenda Modelo Airstrip",-2.265221,-47.594317,223,SA,BR,BR-PA,"Aurora do Pará",0,SDWM,,,,,,0,2017-07-05T03:57:46+00:00
322591,BR-0155,small_airport,"Autazes Airport",-3.598333,-59.126286,,SA,BR,BR-AM,Autazes,0,,,,,,,0,2017-04-03T06:30:22+00:00
45635,SNKA,heliport,"Fazenda Perto d`Água Heliport",-23.253889,-48.9075,2041,SA,BR,BR-SP,Avaré,0,SNKA,,,,,,0,2010-02-03T08:47:21+00:00
44729,SSDN,small_airport,"Fazenda Galiléia Airport",-9.1044,-45.4166679382,1932,SA,BR,BR-PI,"Baixa Grande Do Ribeiro",0,SSDN,,,,,,0,2010-06-04T15:05:34+00:00
329771,BR-0380,small_airport,"Fazenda Diamante Airport",-9.058762,-45.504167,1788,SA,BR,BR-PI,"Baixa Grande do Ribeiro",0,SDIZ,,SDIZ,,,,0,2018-12-01T14:26:16+00:00
329305,BR-0368,small_airport,"Fazenda Mucambo Airport",-19.290439,-43.889987,2507,SA,BR,BR-MG,Baldim,0,SDGM,,SDGM,,,,0,2018-09-16T11:10:26+00:00
316794,BR-0051,small_airport,"Baliza Airport",-16.1997,-52.5261,1292,SA,BR,BR-GO,Baliza,0,,,,,,,0,2016-01-23T21:20:32+00:00
46212,SSJD,heliport,"Viana III Heliport",-27.0075,-48.610278,13,SA,BR,BR-SC,"Balneário Camboriú",0,SSJD,,SSJD,,,,0,2010-02-16T08:45:23+00:00
322534,BR-0139,small_airport,"Asas de Balsa Nova Airport",-25.549401,-49.643056,2907,SA,BR,BR-PR,"Balsa Nova",0,SJPR,,SJPR,http://aeroclubeasas.com.br/aero-asas/,,,0,2017-03-31T00:10:17+00:00
322755,BR-0181,small_airport,"Fazenda Santarém Airport",-20.040262,-54.151224,1900,SA,BR,BR-MS,Bandeirantes,0,SNWL,,SNWL,,,,0,2017-04-16T14:43:35+00:00
323695,BR-0216,small_airport,"Bandeirantes do Tocantins Airstrip",-7.773402,-48.559079,,SA,BR,BR-TO,"Bandeirantes do Tocantins",0,,,,,,,0,2017-06-09T07:49:26+00:00
324121,BR-0270,small_airport,"Barra Airstrip",-21.315795,-53.088728,,SA,BR,BR-MS,Barra,0,,,,,,,0,2017-06-28T09:22:24+00:00
46103,SDOD,small_airport,"Fazenda Vida Airport",-5.84,-45.5419444444,820,SA,BR,BR-MA,"Barra Do Corda",0,SDOD,,SDOD,,,,0,2010-05-31T16:45:05+00:00
46107,SDOA,small_airport,"Lagoa da Floresta Airport",-5.488611111110001,-45.4886111111,591,SA,BR,BR-MA,"Barra Do Corda",0,SDOA,,SDOA,,,,0,2010-05-31T16:44:41+00:00
328944,BR-0346,small_airport,"Fazenda Americana Airport",-5.618611,-45.265555,535,SA,BR,BR-MA,"Barra do Corda",0,SNAU,,SNAU,,,,0,2018-08-05T20:28:25+00:00
44718,SDQZ,small_airport,"Fazenda Espinhaço II Airport",-15.397221565199999,-52.07472229,991,SA,BR,BR-MT,"Barra Do Garças",0,SDQZ,,,,,,0,2009-11-11T05:14:57+00:00
327075,SDXN,heliport,"Parada Havan Heliport",-26.634535,-48.700677,53,SA,BR,BR-SC,"Barra Velha",0,SDXN,,,,,,0,2018-04-13T11:40:12+00:00
309761,SDGH,heliport,"Parque do Peão Mussa Calil Neto Heliport",-20.51105,-48.5927,1809,SA,BR,BR-SP,Barretos,0,SDGH,,SDGH,,,,0,2013-10-12T12:45:18+00:00
45640,SNLE,heliport,"Hospital Geral de Barueri Heliport",-23.496667,-46.872222,2556,SA,BR,BR-SP,Barueri,0,SNLE,,,,,,0,2010-02-03T11:36:40+00:00
310716,SDII,heliport,"I Tower Helipad",-23.5045,-46.8492,2900,SA,BR,BR-SP,Barueri,0,SDII,,,,,,0,2014-01-26T15:45:16+00:00
310846,SDJK,heliport,"Centro Empresarial Araguaia Helipad",-23.5023,-46.8409,2710,SA,BR,BR-SP,Barueri,0,SDJK,,SDJK,,,,0,2014-01-30T13:10:54+00:00
319710,SDEI,heliport,"Canopus Corporate Alphaville Heliport",-23.503365,-46.844429,2834,SA,BR,BR-SP,Barueri,0,SDEI,,SDEI,,,,0,2016-07-29T15:15:13+00:00
325622,SWAB,heliport,"Bradesco Previdência Heliport",-23.486573,-46.856843,2815,SA,BR,BR-SP,Barueri,0,SWAB,,,,,,0,2017-11-28T22:52:49+00:00
328948,BR-0348,heliport,"Amazônia Heliport",-23.492877,-46.849942,2841,SA,BR,BR-SP,Barueri,0,SNAZ,,SNAZ,,,,0,2018-08-05T21:49:53+00:00
329169,BR-0357,heliport,"Evolution Corporate Heliport",-23.504727,-46.851428,3002,SA,BR,BR-SP,Barueri,0,SDEG,,SDEG,,,,0,2018-09-02T14:39:38+00:00
45584,SILW,small_airport,"Fazenda Mata Assombrada Airport",-21.727222,-56.509167,912,SA,BR,BR-MS,"Bela Vista",0,SILW,,,,,,0,2009-12-05T21:27:43+00:00
309762,SDIF,heliport,"Palácio Tiradentes Heliport",-19.78655,-43.951565,2746,SA,BR,BR-MG,"Belo Horizonte",0,SDIF,,SDIF,,,,0,2013-10-12T13:40:43+00:00
316513,SWVM,heliport,"Vinte e Oito Helipad",-19.9626,-43.9584,3405,SA,BR,BR-MG,"Belo Horizonte",0,SWVM,,SWVM,,,,0,2015-12-10T22:16:34+00:00
328996,BR-0351,heliport,"Eco Aviação Heliport",-19.842128,-43.871418,2290,SA,BR,BR-MG,"Belo Horizonte",0,SWAH,,SWAH,,,,0,2018-08-11T22:34:10+00:00
323694,BR-0215,small_airport,"Bernardo Sayão Airstrip",-7.875086,-48.895373,,SA,BR,BR-TO,"Bernardo Sayão",0,,,,,,,0,2017-06-09T07:48:12+00:00
42786,SDWW,heliport,"Air Haco Heliport",-26.725833892822266,-49.065834045410156,594,SA,BR,BR-SC,Blumenau,0,SDWW,,,,,,0,2009-01-03T17:19:00+00:00
45620,SNEV,heliport,"Posthaus Heliport",-26.880556,-49.139444,95,SA,BR,BR-SC,Blumenau,0,SNEV,,,,,,0,2010-02-03T08:47:43+00:00
44440,SWQR,small_airport,"Estância Norteagro Airport",2.675832986831665,-60.77861022949219,279,SA,BR,BR-RR,"Boa Vista",0,SWQR,,,,,,0,2009-05-07T08:03:18+00:00
42244,SWUF,heliport,"Cervejaria Petrópolis Heliport",-23.258056640625,-47.66055679321289,2067,SA,BR,BR-SP,Boituva,0,SWUF,,,,,,0,2008-09-29T08:31:09+00:00
321010,BR-0121,small_airport,"Bom Despacho Airport",-19.687863,-45.269677,,SA,BR,BR-MG,"Bom Despacho",0,,,,,,,0,2016-11-02T19:14:19+00:00
327022,SDQR,heliport,"Alto da Serra Heliport",-28.398626,-49.576932,4606,SA,BR,BR-SC,"Bom Jardim da Serra",0,SDQR,,,,,,0,2018-04-09T22:42:12+00:00
316795,BR-0052,small_airport,"Bom Jardim de Goiás Airport",-16.2058,-52.1627,1378,SA,BR,BR-GO,"Bom Jardim de Goiás",0,,,,,,,0,2016-01-23T22:00:45+00:00
327023,BR-0313,small_airport,"Fazenda Colorado",-9.255833,-44.799444,,SA,BR,BR-PI,"Bom Jesus",0,,,,,,,0,2018-04-09T23:16:24+00:00
327024,SDQU,small_airport,"Fazenda Colorado",-9.255833,-44.799444,2091,SA,BR,BR-PI,"Bom Jesus",0,SDQU,,,,,,0,2018-04-09T23:16:40+00:00
327025,BR-0314,small_airport,"Fazenda Colorado",-9.255833,-44.799444,2091,SA,BR,BR-PI,"Bom Jesus",0,SDQU,,,,,,0,2018-04-09T23:16:56+00:00
328010,BR-0322,small_airport,"Ninho do Bacurau",-13.248888,-43.496667,1447,SA,BR,BR-BA,"Bom Jesus da Lapa",0,SDDB,,SDDB,,,,0,2018-05-26T22:42:46+00:00
327427,SWAD,small_airport,"Fazenda Santa Adelaide Airport",-18.260832,-49.596945,1598,SA,BR,BR-GO,"Bom Jesus de Goiás",0,SWAD,,,,,,0,2018-04-29T21:15:46+00:00
329428,SIJN,small_airport,"Pouso na Serra Airport",-27.863333,-49.578333,2881,SA,BR,BR-SC,"Bom Retiro",0,SIJN,,SIJN,,,,0,2018-10-06T18:23:54+00:00
313737,BR-0023,small_airport,"Bonfim Airport",3.3621,-59.8239,296,SA,BR,BR-RR,Bonfim,0,,,,,,,0,2015-01-29T21:09:37+00:00
323676,BR-0205,small_airport,"Bonfim Airstrip",-11.826265,-47.626364,,SA,BR,BR-TO,Bonfim,0,,,,,,,0,2017-06-08T11:00:18+00:00
44450,SBDB,small_airport,"Bonito Airport",-21.2473,-56.4525,1180,SA,BR,BR-MS,Bonito,1,SBDB,BYO,,,https://en.wikipedia.org/wiki/Bonito_Airport,SJDB,0,2018-09-16T10:14:00+00:00
44715,SDUW,heliport,"Fazenda Sertãozinho Heliport",-21.64189910888672,-46.342201232910156,2739,SA,BR,BR-MG,Botelho,0,SDUW,,,,,,0,2009-08-16T13:40:18+00:00
46362,SDJB,heliport,"Quinta Da Baroneza II Heliport",-22.973056,-46.7,2526,SA,BR,BR-SP,"Bragança Paulista",0,SDJB,,SDJB,,,,0,2010-03-26T09:52:36+00:00
322617,BR-0172,small_airport,"Fazenda Gleba da Barra Airport",-17.014176,-46.073434,1700,SA,BR,BR-MG,"Brasilândia de Minas",0,SDCK,,SDCK,,,,0,2017-04-07T09:15:38+00:00
318436,BR-0089,small_airport,"Brasilândia do Tocantins Airport",-8.38962,-48.490579,,SA,BR,BR-TO,"Brasilândia do Tocantins",0,,,,,,,0,2016-06-09T09:34:39+00:00
44561,SSGP,small_airport,"Piquet Airport",-15.853889465332031,-47.80638885498047,3281,SA,BR,BR-DF,Brasília,0,SSGP,,,,,,0,2009-08-16T13:34:35+00:00
313745,SDBX,heliport,"RPB Helipad",-15.7981,-47.8123,3307,SA,BR,BR-DF,Brasilia,0,SDBX,,SDBX,,,,0,2015-01-31T02:47:34+00:00
323607,SNCN,heliport,"Parque Cidade Heliport",-15.795701,-47.893585,3855,SA,BR,BR-DF,Brasília,0,SNCN,,,,,,0,2017-06-03T03:38:32+00:00
323744,BR-0253,heliport,"CADF Heliport",-15.836111,-48.083888,4022,SA,BR,BR-DF,Brasília,0,SDFG,,SDFG,,,,0,2017-06-10T10:54:02+00:00
327124,SDZF,small_airport,"Fazenda Lamarão Airport",-15.98442,-47.467459,2945,SA,BR,BR-DF,Brasília,0,SDZF,,,,,,0,2018-04-14T20:49:32+00:00
328946,BR-0347,heliport,"SENAI/SESI/CNI Heliport",-15.790566,-47.879165,3780,SA,BR,BR-DF,Brasília,0,SNAW,,SNAW,,,,0,2018-08-05T20:59:58+00:00
322612,BR-0167,small_airport,"Brasília de Minas Airstrip",-16.221298,-44.350793,,SA,BR,BR-MG,"Brasília de Minas",0,,,,,,,0,2017-04-05T04:34:03+00:00
318454,BR-0098,small_airport,"Brasnorte Airport",-12.099274,-58.001527,,SA,BR,BR-MT,Brasnorte,0,,,,,,,0,2016-06-10T02:28:00+00:00
323746,BR-0255,small_airport,"Fazenda Varnier Airport",-12.99317,-57.41081,1167,SA,BR,BR-MT,Brasnorte,0,SJVA,,SJVA,,,,0,2017-06-10T12:07:34+00:00
318455,BR-0099,small_airport,"Brianorte Airport",-12.279135,-57.342796,,SA,BR,BR-MT,Brianorte,0,,,,,,,0,2016-06-10T02:29:44+00:00
45883,SDUX,heliport,"Havan Heliport",-27.1069444444,-48.9075,253,SA,BR,BR-SC,Brusque,0,SDUX,,,,,,0,2009-12-07T06:21:19+00:00
42508,BR-0011,closed,"Edmar Ferreira",-18.25749969482422,-48.90800094604492,1476,SA,BR,BR-GO,"Buriti Alegre",0,,,,,,,0,2008-12-19T19:32:28+00:00
44727,SSDI,small_airport,"Fazenda Bacatuba Airport",-5.6583328247099995,-43.705554962200004,584,SA,BR,BR-MA,"Buriti Bravo",0,SSDI,,,,,,0,2009-11-11T05:18:52+00:00
323707,BR-0227,small_airport,"Fazenda Panambi Airstrip",-15.823305,-46.465488,,SA,BR,BR-MG,Buritis,0,,,,,,,0,2017-06-09T10:57:35+00:00
318433,BR-0086,small_airport,"Buritis Airport",-10.206737,-63.854913,,SA,BR,BR-RO,Buritis,0,,,,,,,0,2016-06-09T09:26:07+00:00
45593,SSNY,small_airport,"Fazenda Florida Airport",-17.183611,-58.216667,541,SA,BR,BR-MT,Cáceres,0,SSNY,,,,,,0,2010-02-03T11:44:15+00:00
324869,BR-0294,small_airport,"Fazenda Ressaca Airport",-16.18861,-57.705555,420,SA,BR,BR-MT,Cáceres,0,SWUR,,SWUR,,,,0,2017-09-03T17:06:15+00:00
316571,BR-0039,small_airport,"Cachoeira Alta Airport",-18.7872,-50.9365,1750,SA,BR,BR-GO,"Cachoeira Alta",0,,,,,,,0,2015-12-25T20:33:38+00:00
322979,BR-0185,small_airport,"Altamira Airport",-8.642135,-55.041072,,SA,BR,BR-PA,"Cachoeira Da Serra",0,,,,,,,0,2017-05-03T06:55:27+00:00
323191,BR-0193,small_airport,"Cachoeira Porteira Airport",-1.066046,-57.052612,,SA,BR,BR-PA,"Cachoeira Porteira",0,,,,,,,0,2017-05-13T09:43:15+00:00
45617,SSKW,small_airport,"Cacoal Airport",-11.496,-61.4508,778,SA,BR,BR-RO,Cacoal,1,SSKW,OAL,,,http://en.wikipedia.org/wiki/Cacoal_Airport,,0,2014-08-28T01:26:00+00:00
316620,BR-0048,closed,"Caçu Airport",-18.5748,-51.1607,1889,SA,BR,BR-GO,Caçu,0,,,,,,,0,2016-01-02T19:29:18+00:00
316797,BR-0054,small_airport,"Caiapônia Airport",-16.9693,-51.8233,2488,SA,BR,BR-GO,Caiapônia,0,,,,,,,0,2016-01-24T00:00:37+00:00
45624,SNGZ,heliport,"Bardahl Heliport",-23.340278,-46.845,3182,SA,BR,BR-SP,Cajamar,0,SNGZ,,,,,,0,2010-02-03T08:56:35+00:00
323824,BR-0263,small_airport,"Pedro Vieira Moreira Airport",-6.882778,-38.615834,1099,SA,BR,BR-PB,Cajazeiras,0,SJZA,,SJZA,,,,0,2017-06-12T23:52:04+00:00
45634,SSEF,small_airport,"Fazenda Passaredo Airport",-21.326944,-47.231111,4632,SA,BR,BR-SP,Cajuru,0,SSEF,,,,,,0,2009-12-05T21:27:47+00:00
46216,SWHI,heliport,"Gold Meat Heliport",-21.265,-47.311667,2680,SA,BR,BR-SP,Cajuru,0,SWHI,,SWHI,,,,0,2010-02-16T08:55:03+00:00
316486,CMT,small_airport,"New Cametá Airport",-2.2468,-49.56,60,SA,BR,BR-PA,Cametá,0,,CMT,,,,,0,2015-12-08T02:11:03+00:00
316487,BR-0030,closed,"Cametá Airport",-2.2426,-49.5074,40,SA,BR,BR-PA,Cametá,0,,,,,,CMT,0,2015-12-08T02:15:56+00:00
328955,BR-0349,heliport,"BMR Medical Heliport",-25.34695,-49.057376,2930,SA,BR,BR-PR,"Campina Grande do Sul",0,SNBB,,SNBB,,,,0,2018-08-06T22:57:38+00:00
46189,SDZX,small_airport,"Fazenda Suri Airport",-14.815556,-53.133056,1050,SA,BR,BR-MT,Campinápolis,0,SDZX,,SDZX,,,,0,2010-02-03T08:03:54+00:00
316501,SWXE,small_airport,"PCH Paranatinga II Airport",-13.867,-53.25,1174,SA,BR,BR-MT,Campinápolis,0,SWXE,,SWXE,,,,0,2015-12-10T16:27:22+00:00
45642,SSLY,heliport,"Norte Sul Heliport",-22.901944,-47.046944,2356,SA,BR,BR-SP,Campinas,0,SSLY,,,,,,0,2010-02-03T08:55:07+00:00
310717,SDIK,heliport,"Alpha Business Empresarial Helipad",-22.8196,-47.0353,2043,SA,BR,BR-SP,Campinas,0,SDIK,,,,,,0,2014-01-26T16:05:16+00:00
327005,SDOJ,heliport,"Basalto Base 5 Heliport",-22.898253,-47.134075,1979,SA,BR,BR-SP,Campinas,0,SDOJ,,,,,,0,2018-04-08T17:52:16+00:00
329171,BR-0359,heliport,"Fundação Bradesco Heliport",-22.964528,-47.077168,1978,SA,BR,BR-SP,Campinas,0,SDFB,,SDFB,,,,0,2018-09-02T16:10:08+00:00
44721,SIUQ,small_airport,"Fazenda Primavera Airport",-20.9775009155,-54.3341674805,1660,SA,BR,BR-MS,"Campo Grande",0,SIUQ,,,,,,0,2009-11-11T05:16:31+00:00
329768,BR-0377,heliport,"Unimed Heliport",-20.450464,-54.576214,2087,SA,BR,BR-MS,"Campo Grande",0,SDIU,,SDIU,,,,0,2018-12-01T13:03:40+00:00
46105,SDMX,small_airport,"Fazenda Fontana Airport",-15.5,-55.379166666699994,2267,SA,BR,BR-MT,"Campo Verde",0,SDMX,,SDMX,,,,0,2009-12-31T15:16:24+00:00
316503,SWXB,small_airport,"Fazenda Jangada Airstrip",-15.296,-55.175,2350,SA,BR,BR-MT,"Campo Verde",0,SWXB,,SWXB,,,,0,2015-12-10T16:51:23+00:00
45594,SNIX,small_airport,"Fazenda Masutti Airport",-13.553333,-59.100278,1617,SA,BR,BR-MT,"Campos De Júlio",0,SNIX,,,,,,0,2009-12-05T21:27:44+00:00
46470,SISW,small_airport,"Fazenda Mato Grosso Airport",-13.82278,-59.16278,1690,SA,BR,BR-MT,"Campos de Júlio",0,SISW,,SISW,,,,0,2010-06-01T15:21:42+00:00
328761,BR-0336,heliport,"Iporanga Heliport",-22.700746,-45.520353,5397,SA,BR,BR-SP,"Campos do Jordão",0,SWYI,,SWYI,,,,0,2018-07-15T17:11:56+00:00
329000,BR-0352,heliport,"N. S. A. Heliport",-22.7384254,-45.540062,5663,SA,BR,BR-SP,"Campos do Jordão",1,SNBK,,SNBK,,,,0,2018-08-12T15:53:49+00:00
322618,BR-0173,small_airport,"Canabrava Airstrip",-17.085435,-45.881673,,SA,BR,BR-MG,Canabrava,0,,,,,,,0,2017-04-05T04:56:03+00:00
329773,BR-0382,heliport,"Cananéia Heliport",-25.007831,-47.924935,30,SA,BR,BR-SP,Cananéia,0,SNNJ,,SNNJ,,,,0,2018-12-01T16:30:30+00:00
45576,SDRW,small_airport,"Fazenda Pirapitinga Airport",-18.7775,-49.231667,2172,SA,BR,BR-MG,Canápolis,0,SDRW,,,,,,0,2009-12-05T21:27:43+00:00
323613,SNBF,small_airport,"Fazenda Vale Verde Airport",-13.355555,-52.752222,1325,SA,BR,BR-MT,Canarana,0,SNBF,,,,,,0,2017-06-03T10:08:41+00:00
327420,SNQN,small_airport,"Fazenda Estrela Airport",-13.15562,-52.569736,1102,SA,BR,BR-MT,Canarana,0,SNQN,,,,,,0,2018-04-29T11:15:54+00:00
323720,BR-0239,small_airport,"Canavieira Airstrip",-7.68378,-43.71091,,SA,BR,BR-PI,Canavieira,0,,,,,,,0,2017-06-09T18:57:46+00:00
323724,BR-0243,small_airport,"Canindé Airstrip",-4.324935,-39.250419,,SA,BR,BR-CE,Canindé,0,,,,,,,0,2017-06-09T19:08:40+00:00
322614,BR-0169,small_airport,"Capitão Enéas Airfield",-16.31566,-43.710081,,SA,BR,BR-MG,"Capitão Enéas",0,,,,,,,0,2017-04-05T04:43:51+00:00
46361,SNDU,small_airport,"Ponta Do Sol Airport",-20.638333,-45.998056,2854,SA,BR,BR-MG,Capitólio,0,SNDU,,SNDU,,,,0,2010-03-26T09:49:39+00:00
323609,SNCH,heliport,"UTGCA Heliport",-23.657645,-45.49811,26,SA,BR,BR-SP,Caraguatatuba,0,SNCH,,,,,,0,2017-06-03T09:19:42+00:00
323729,BR-0248,small_airport,"Caraúbas Airstrip",-5.777501,-37.552745,,SA,BR,BR-RN,Caraúbas,0,,,,,,,0,2017-06-09T19:16:41+00:00
46115,SSKX,small_airport,"Fazenda São Luíz do Matão Airport",-19.8722222222,-50.65472222219999,1250,SA,BR,BR-MG,Carneirinho,0,SSKX,,SSKX,,,,0,2009-12-31T16:10:30+00:00
323682,BR-0211,small_airport,"Caseara Airstrip",-9.302872,-49.946237,,SA,BR,BR-TO,Caseara,0,,,,,,,0,2017-06-08T11:15:06+00:00
323686,SJBB,small_airport,"Fazenda Bacaba Airport",-9.525193,-49.889005,640,SA,BR,BR-TO,Caseara,0,SJBB,,,,,,0,2017-06-08T22:57:04+00:00
323614,SNAO,small_airport,"Trimonte Airport",-22.512645,-42.051559,10,SA,BR,BR-RJ,"Casimiro de Abreu",0,SNAO,,,,,,0,2017-06-03T10:32:30+00:00
318548,BR-0111,small_airport,"Castanheira Airport",-11.135194,-58.599106,,SA,BR,BR-MT,Castanheira,0,,,,,,,0,2016-06-13T07:55:48+00:00
322749,BR-0179,small_airport,"Caxias Airport",-4.83672,-43.335108,,SA,BR,BR-MA,Caxias,0,,,,,,,0,2017-04-16T04:52:02+00:00
318373,BR-0081,small_airport,"Cerejeiras Airport",-13.183366,-60.839676,,SA,BR,BR-RO,Cerejeiras,0,,,,,,,0,2016-06-08T06:44:55+00:00
46473,SWDP,heliport,"Haras da Mata Heliport",-23.175,-47.92417,2064,SA,BR,BR-SP,"Cesário Lange",0,SWDP,,SWDP,,,,0,2010-05-29T14:57:33+00:00
322608,BR-0163,small_airport,"Chapada Gaúcha Airport",-15.30438,-45.631698,,SA,BR,BR-MG,"Chapada Gaúcha",0,,,,,,,0,2017-04-05T04:26:43+00:00
316574,BR-0040,small_airport,"Chapadão do Céu Airport",-18.3886,-52.6535,2750,SA,BR,BR-GO,"Chapadão do Céu",0,,,,,,,0,2015-12-25T22:25:02+00:00
318461,BR-0105,small_airport,"Chapadinha Airport",-3.747949,-43.309752,,SA,BR,BR-U-A,Chapadinha,0,,,,,,,0,2016-06-10T03:04:34+00:00
326645,BR-0307,small_airport,"Gaelo Airport",-29.975833,-51.620277,49,SA,BR,BR-RS,Charqueadas,0,SIRD,,SIRD,,,,0,2018-03-13T00:32:35+00:00
314974,BR-0024,small_airport,"Fazenda Montenegro Airport",-0.2525,-49.52,27,SA,BR,BR-PA,Chaves,0,,,,,,,0,2015-07-12T17:12:24+00:00
314975,BR-0025,small_airport,"Punto do Carmo Airport",-0.218,-49.764,50,SA,BR,BR-PA,Chaves,0,,,,,,,0,2015-07-12T17:31:17+00:00
328891,SNAN,small_airport,"Empresa Agrícola Chiapeta Airport",-28.066935,-53.877971,1572,SA,BR,BR-RS,Chiapeta,0,SNAN,,SNAN,,,,0,2018-07-28T21:30:53+00:00
326625,BR-0297,small_airport,"Cidade Eclética Airstrip",-15.867516,-48.338193,3662,SA,BR,BR-GO,"Cidade Eclética",0,,,,,,,0,2018-03-10T22:59:58+00:00
323843,SWUD,small_airport,"Cláudio Airport",-20.445833,-44.812776,2690,SA,BR,BR-MG,Cláudio,0,SWUD,,,,,,0,2017-06-13T23:41:39+00:00
323730,BR-0249,small_airport,"Cocal Airstrip",-3.455071,-41.604942,,SA,BR,BR-PI,Cocal,0,,,,,,,0,2017-06-09T19:23:33+00:00
45597,SSPC,small_airport,"Fazenda Santa Júlia Airport",-13.731667,-51.34,866,SA,BR,BR-MT,Cocalinho,0,SSPC,,,,,,0,2009-12-05T21:27:45+00:00
324357,BR-0291,small_airport,"Fazenda XV de Outubro",-19.464338,-40.667485,810,SA,BR,BR-ES,Colatina,0,SWZH,,SWZH,,,,0,2017-07-08T18:39:35+00:00
318437,BR-0090,small_airport,"Colinas do Tocantins Airport",-8.143634,-48.478337,,SA,BR,BR-TO,"Colinas do Tocantins",0,,,,,,,0,2016-06-09T09:36:28+00:00
323692,BR-0213,small_airport,"Colméia Airstrip",-8.747707,-48.764792,,SA,BR,BR-TO,Colméia,0,,,,,,,0,2017-06-09T07:45:41+00:00
318549,BR-0112,small_airport,"Colniza Airport",-9.445464,-59.199348,525,SA,BR,BR-MT,Colniza,0,SIXZ,,,,,,0,2017-06-27T10:00:37+00:00
318372,BR-0080,small_airport,"Colorado do Oeste Airport",-13.113405,-60.524276,,SA,BR,BR-RO,"Colorado do Oeste",0,,,,,,,0,2016-06-08T06:43:40+00:00
46209,SDNA,small_airport,"Fazenda Vale Verde Airport",-19.671944,-48.994722,2336,SA,BR,BR-MG,"Comendador Gomes",0,SDNA,,SDNA,,,,0,2010-06-04T14:25:47+00:00
46232,SSPD,small_airport,"Fazenda Paraguá Airport",-14.766667,-60.033333,922,SA,BR,BR-MT,Comodoro,0,SSPD,,SSPD,,,,0,2010-02-22T09:39:52+00:00
