Time,CPU (%),RAM (%),TCP Out (MB)
2019.7114174277017,0.14,15.34,0
2019.7114193302891,0.15,15.34,0
2019.7114212328768,0.14,15.34,0
2019.7114231354642,0.14,15.34,0
2019.7114250380519,0.32,15.36,0
2019.7114269406393,0.15,15.35,0
2019.7114288432267,0.14,15.35,0
2019.7114307458144,0.16,15.35,0
2019.7114326484018,0.23,15.35,0
2019.7114345509895,0.34,15.35,0
2019.7114364535769,0.14,15.34,0
2019.7114383561643,0.15,15.34,0
2019.711440258752,0.21,15.34,0.17
2019.7114421613394,0.26,15.34,0.16
2019.711444063927,0.4,15.35,0
2019.7114459665145,0.15,15.27,0
2019.711447869102,0.14,15.28,0
2019.7114497716896,0.13,15.29,0
2019.711451674277,0.17,15.29,0
2019.7114535768646,0.41,15.27,0
2019.711455479452,0.16,15.26,0
2019.7114573820395,0.16,15.26,0
2019.7114592846272,0.15,15.26,0
2019.7114611872146,0.17,15.26,0
2019.7114630898022,0.32,15.29,0
2019.7114649923897,0.14,15.28,0
2019.711466894977,0.17,15.28,0
2019.7114687975647,0.15,15.28,0
2019.7114707001522,0.15,15.28,0
2019.7114726027398,0.16,15.28,0
2019.7114745053273,0.29,15.29,0
2019.7114764079147,0.12,15.28,0
2019.7114783105023,0.15,15.28,0
2019.7114802130898,0.15,15.28,0
2019.7114821156774,0.2,15.27,0
2019.7114840182649,0.3,15.29,0
2019.7114859208523,0.15,15.28,0
2019.71148782344,0.17,15.29,0.05
2019.7114897260274,0.22,15.28,0
2019.711491628615,0.23,15.28,0
2019.7114935312024,3.35,15.58,0.01
2019.7114954337899,0.15,15.35,0
2019.7114973363775,0.14,15.35,0
2019.711499238965,0.15,15.35,0
2019.7115011415526,0.19,15.34,0
2019.71150304414,0.28,15.31,0.01
2019.7115049467275,0.15,15.28,0
2019.7115068493151,0.19,15.28,0.01
2019.7115087519026,0.15,15.28,0
2019.7115106544902,0.22,15.27,0.01
2019.7115125570776,0.3,15.29,0.01
2019.711514459665,0.16,15.29,0
2019.7115163622527,0.17,15.29,0
2019.7115182648402,0.16,15.29,0
2019.7115201674278,0.18,15.28,0
2019.7115220700152,0.3,15.29,0.01
2019.7115239726027,0.17,15.28,0.01
2019.7115258751903,0.14,15.28,0
2019.7115277777777,0.16,15.28,0
2019.7115296803654,0.21,15.28,0
2019.7115315829528,0.27,15.29,0
2019.7115334855403,0.19,15.28,0
2019.711535388128,0.15,15.28,0
2019.7115372907153,0.13,15.28,0
2019.711539193303,0.23,15.29,0
2019.7115410958904,0.27,15.3,0
2019.7115429984779,0.17,15.28,0
2019.7115449010655,0.12,15.28,0
2019.711546803653,0.26,15.29,0
2019.7115487062406,0.22,15.24,0
2019.711550608828,0.16,15.19,0
2019.7115525114154,0.28,15.21,0
2019.711554414003,0.16,15.2,0
2019.7115563165905,0.15,15.2,0
2019.7115582191782,0.2,15.2,0
2019.7115601217656,0.15,15.2,0
2019.711562024353,0.28,15.21,0
2019.7115639269407,0.14,15.2,0
2019.7115658295281,0.12,15.2,0
2019.7115677321158,0.19,15.2,0
2019.7115696347032,0.14,15.2,0
2019.7115715372906,0.28,15.21,0
2019.7115734398783,0.17,15.2,0
2019.7115753424657,0.16,15.2,0
2019.7115772450534,0.18,15.2,0
2019.7115791476408,0.12,15.2,0
2019.7115810502282,0.3,15.22,0
2019.711582952816,0.13,15.21,0
2019.7115848554033,0.14,15.21,0
2019.711586757991,0.2,15.19,0
2019.7115886605784,0.14,15.19,0
2019.7115905631658,0.28,15.21,0
2019.7115924657535,0.17,15.21,0
2019.711594368341,0.13,15.21,0
2019.7115962709286,0.21,15.21,0
2019.711598173516,0.13,15.21,0
2019.7116000761034,0.29,15.22,0
2019.711601978691,0.16,15.21,0
2019.7116038812785,0.22,15.21,0
2019.7116057838662,0.17,15.21,0
2019.7116076864536,0.17,15.21,0
2019.711609589041,0.28,15.22,0
2019.7116114916287,0.17,15.2,0
2019.711613394216,0.17,15.2,0
2019.7116152968038,0.18,15.21,0
2019.7116171993912,0.15,15.21,0.01
2019.7116191019786,0.28,15.22,0
2019.7116210045663,0.2,15.2,0.01
2019.7116229071537,0.15,15.2,0.01
2019.7116248097414,0.22,15.17,0
2019.7116267123288,0.15,15.17,0
2019.7116286149162,0.3,15.18,0
2019.7116305175039,0.15,15.19,0
2019.7116324200913,0.17,15.19,0
2019.711634322679,0.22,15.21,0
2019.7116362252664,0.12,15.21,0.02
2019.7116381278538,0.14,15.21,0
2019.7116400304415,0.28,15.22,0
2019.711641933029,0.15,15.21,0
2019.7116438356165,0.3,15.18,0.01
2019.711645738204,0.15,15.18,0
2019.7116476407914,0.17,15.18,0
2019.711649543379,0.27,15.21,0
2019.7116514459665,0.14,15.2,0
2019.7116533485541,0.19,15.2,0
2019.7116552511416,0.15,15.2,0
2019.711657153729,0.16,15.2,0
2019.7116590563166,0.28,15.22,0
2019.711660958904,0.19,15.11,0
2019.7116628614917,0.15,15.1,0
2019.7116647640792,0.13,15.1,0
2019.7116666666666,0.12,15.1,0
2019.7116685692542,0.23,15.1,0
2019.7116704718417,0.1,15.07,0
2019.7116723744293,0.13,15.1,0
2019.7116742770168,0.08,15.1,0
2019.7116761796042,0.08,15.09,0
2019.7116780821918,0.2,15.1,0
2019.7116799847793,0.07,15.09,0
2019.711681887367,0.1,15.1,0
2019.7116837899543,0.07,15.1,0
2019.7116856925418,0.07,15.1,0
2019.7116875951294,0.19,15.12,0
2019.7116894977169,0.06,15.1,0
2019.7116914003045,0.13,15.08,0
2019.711693302892,0.07,15.08,0
2019.7116952054794,0.05,15.08,0
2019.711697108067,0.19,15.09,0
2019.7116990106545,0.09,15.1,0
2019.711700913242,0.16,15.09,0
2019.7117028158295,0.06,15.08,0
2019.711704718417,0.08,15.08,0
2019.7117066210046,0.21,15.09,0
2019.711708523592,0.07,15.07,0
2019.7117104261797,0.15,15.08,0
2019.7117123287671,0.11,15.08,0
2019.7117142313546,0.1,15.08,0
2019.7117161339422,0.06,15.08,0
2019.7117180365296,0.29,15.12,0
2019.7117199391173,0.18,15.07,0
2019.7117218417047,0.05,15.07,0
2019.7117237442922,0.08,15.08,0
2019.7117256468798,0.08,15.08,0
2019.7117275494672,0.21,15.11,0
2019.711729452055,0.19,15.12,0
2019.7117313546423,0.08,15.12,0
2019.7117332572298,0.09,15.12,0
2019.7117351598174,0.09,15.11,0
2019.7117370624048,0.18,15.12,0
2019.7117389649925,0.1,15.1,0
2019.71174086758,0.13,15.1,0
2019.7117427701673,0.06,15.1,0
2019.711744672755,0.05,15.1,0
2019.7117465753424,0.19,15.12,0
2019.71174847793,0.09,15.1,0
2019.7117503805175,0.07,15.1,0
2019.711752283105,0.05,15.1,0
2019.7117541856926,0.07,15.09,0.56
2019.71175608828,0.19,15.11,0
2019.7117579908677,0.19,15.11,0
2019.711759893455,0.06,15.11,0
2019.7117617960425,0.07,15.11,0
2019.7117636986302,0.07,15.11,0
2019.7117656012176,0.21,15.11,0
2019.7117675038053,0.12,15.1,0
2019.7117694063927,0.09,15.1,0
2019.7117713089801,0.08,15.1,0
2019.7117732115678,0.07,15.09,0
2019.7117751141552,0.34,15.11,0
2019.7117770167429,0.13,15.11,0
2019.7117789193303,0.07,15.11,0
2019.7117808219177,0.11,15.11,0
2019.7117827245054,0.06,15.11,0
2019.7117846270928,0.09,15.11,0
2019.7117865296805,0.43,15.12,0
2019.711788432268,0.07,15.1,0
2019.7117903348553,0.08,15.1,0
2019.711792237443,0.1,15.1,0.01
2019.7117941400304,0.08,15.1,0
2019.711796042618,0.27,15.12,0
2019.7117979452055,0.07,15.11,0
2019.711799847793,0.05,15.11,0
2019.7118017503806,0.07,15.11,0
2019.711803652968,0.06,15.11,0
2019.7118055555557,0.27,15.12,0
2019.711807458143,0.07,15.11,0
2019.7118093607305,0.06,15.11,0
2019.7118112633182,0.07,15.11,0
2019.7118131659056,0.09,15.11,0
2019.7118150684933,0.31,15.11,0
2019.7118169710807,0.09,15.1,0
2019.711818873668,0.07,15.1,0
2019.7118207762558,0.07,15.1,0
2019.7118226788432,0.06,15.1,0
2019.7118245814308,0.28,15.12,0
2019.7118264840183,0.06,15.12,0
2019.7118283866057,0.05,15.11,0
2019.7118302891934,0.05,15.11,0
2019.7118321917808,0.13,15.11,0
2019.7118340943684,0.26,15.12,0
2019.7118359969559,0.05,15.11,0
2019.7118378995433,0.05,15.11,0
2019.711839802131,0.05,15.11,0
2019.7118417047184,0.06,15.11,0
2019.711843607306,0.27,15.13,0
2019.7118455098935,0.09,15.12,0
2019.711847412481,0.1,15.11,0
2019.7118493150685,0.1,15.11,0
2019.711851217656,0.06,15.11,0
2019.7118531202436,0.28,15.13,0
2019.711855022831,0.1,15.12,0
2019.7118569254185,0.07,15.11,0
2019.7118588280061,0.1,15.12,0
2019.7118607305936,0.08,15.12,0
2019.7118626331812,0.15,15.12,0
2019.7118645357687,0.2,15.13,0
2019.711866438356,0.09,15.12,0
2019.7118683409437,0.07,15.11,0
2019.7118702435312,0.07,15.11,0.01
2019.7118721461188,0.25,15.09,0
2019.7118740487062,0.22,15.11,0
2019.7118759512937,0.07,15.11,0
2019.7118778538813,0.07,15.11,0
2019.7118797564688,0.06,15.11,0
2019.7118816590564,0.21,15.09,0
2019.7118835616438,0.2,15.12,0
2019.7118854642313,0.05,15.11,0
2019.711887366819,0.07,15.09,0
2019.7118892694064,0.11,15.1,0
2019.711891171994,0.21,15.08,0
2019.7118930745814,0.21,15.09,0
2019.7118949771689,0.07,15.09,0
2019.7118968797565,0.08,15.09,0
2019.711898782344,0.06,15.09,0
2019.7119006849316,0.16,15.09,0
2019.711902587519,0.24,15.11,0
2019.7119044901065,0.07,15.09,0
2019.7119063926941,0.08,15.09,0
2019.7119082952815,0.08,15.09,0
2019.7119101978692,0.12,15.1,0
2019.7119121004566,0.18,15.11,0
2019.711914003044,0.05,15.08,0
2019.7119159056317,0.06,15.08,0
2019.7119178082191,0.05,15.08,0
2019.7119197108068,0.12,15.1,0
2019.7119216133942,0.21,15.11,0
2019.7119235159817,0.06,15.09,0
2019.7119254185693,0.05,15.09,0
2019.7119273211567,0.05,15.09,0
2019.7119292237444,0.14,15.1,0
2019.7119311263318,0.06,15.1,0
2019.7119330289192,0.2,15.12,0
2019.711934931507,0.12,15.1,0
2019.7119368340943,0.05,15.1,0
2019.711938736682,0.16,15.1,0
2019.7119406392694,0.08,15.1,0
2019.7119425418568,0.2,15.11,0
2019.7119444444445,0.07,15.1,0
2019.711946347032,0.25,15.1,0
2019.7119482496196,0.15,15.1,0
2019.711950152207,0.07,15.1,0
2019.7119520547944,0.2,15.11,0
2019.711953957382,0.12,15.1,0
2019.7119558599695,0.06,15.1,0
2019.7119577625572,0.15,15.1,0
2019.7119596651446,0.06,15.1,0
2019.711961567732,0.2,15.11,0
2019.7119634703197,0.09,15.08,0
2019.7119653729071,0.09,15.08,0
2019.7119672754948,0.13,15.09,0
2019.7119691780822,0.07,15.09,0
2019.7119710806696,0.19,15.11,0
2019.7119729832573,0.11,15.09,0
2019.7119748858447,0.11,15.09,0
2019.7119767884324,0.09,15.1,0
2019.7119786910198,0.08,15.1,0
2019.7119805936072,0.22,15.12,0
2019.7119824961949,0.04,15.1,0
2019.7119843987823,0.07,15.1,0
2019.71198630137,0.17,15.07,0
2019.7119882039574,0.08,15.07,0
2019.7119901065448,0.2,15.09,0
2019.7119920091325,0.08,15.1,0
2019.71199391172,0.07,15.1,0
2019.7119958143076,0.14,15.11,0
2019.711997716895,3.85,15.11,0
2019.7119996194824,0.19,15.12,0
2019.71200152207,0.06,15.1,0
2019.7120034246575,0.17,15.11,0
2019.7120053272452,0.17,15.11,0
2019.7120072298326,0.07,15.11,0
2019.71200913242,0.1,15.11,0
2019.7120110350077,0.22,15.12,0
2019.712012937595,0.1,15.11,0
2019.7120148401827,0.13,15.11,0
2019.7120167427702,0.1,15.11,0
2019.7120186453576,0.09,15.11,0
2019.7120205479453,0.22,15.12,0
2019.7120224505327,0.1,15.1,0
2019.7120243531203,0.15,15.11,0
2019.7120262557078,0.06,15.11,0
2019.7120281582952,0.1,15.11,0
2019.7120300608829,0.2,15.12,0
2019.7120319634703,0.07,15.1,0
2019.712033866058,0.15,15.11,0
2019.7120357686454,0.06,15.11,0
2019.7120376712328,0.07,15.11,0
2019.7120395738204,0.21,15.12,0
2019.7120414764079,0.1,15.11,0
2019.7120433789955,0.14,15.08,0
2019.712045281583,0.06,15.08,0
2019.7120471841704,0.05,15.08,0
2019.712049086758,0.22,15.1,0
2019.7120509893455,0.06,15.11,0
2019.7120528919331,0.1,15.11,0
2019.7120547945206,0.09,15.11,0
2019.712056697108,0.07,15.11,0
2019.7120585996956,0.22,15.12,0
2019.712060502283,0.13,15.11,0
2019.7120624048707,0.15,15.1,0
2019.7120643074581,0.07,15.09,0
2019.7120662100456,0.06,15.09,0
2019.7120681126332,0.22,15.11,0
2019.7120700152207,0.07,15.11,0
2019.7120719178083,0.15,15.09,0
2019.7120738203957,0.07,15.09,0
2019.7120757229832,0.07,15.09,0
2019.7120776255708,0.11,15.09,0
2019.7120795281583,0.22,15.12,0
2019.712081430746,0.1,15.12,0
2019.7120833333333,0.06,15.12,0
2019.7120852359208,0.07,15.12,0
2019.7120871385084,0.07,15.11,0.02
2019.7120890410959,0.18,15.12,0
2019.7120909436835,0.17,15.11,0
2019.712092846271,0.08,15.11,0
2019.7120947488584,0.07,15.12,0.01
2019.712096651446,0.06,15.12,0
2019.7120985540334,0.18,15.12,0
2019.712100456621,0.21,15.09,0
2019.7121023592085,0.05,15.09,0.01
2019.712104261796,0.07,15.09,0.01
2019.7121061643836,0.1,15.09,0.01
2019.712108066971,0.2,15.12,0
2019.7121099695587,0.19,15.12,0
2019.7121118721461,0.09,15.12,0
2019.7121137747336,0.06,15.12,0
2019.7121156773212,0.06,15.12,0
2019.7121175799086,0.27,15.12,0
2019.7121194824963,0.18,15.09,0
2019.7121213850837,0.11,15.09,0
2019.7121232876711,0.1,15.09,0
2019.7121251902588,0.1,15.09,0
2019.7121270928462,0.18,15.1,0
2019.7121289954339,0.1,15.11,0
2019.7121308980213,0.05,15.11,0
2019.7121328006087,0.1,15.12,0
2019.7121347031964,0.07,15.12,0
2019.7121366057838,0.23,15.12,0
2019.7121385083715,0.11,15.12,0
2019.712140410959,0.08,15.12,0
2019.7121423135463,0.12,15.12,0
2019.712144216134,0.05,15.12,0
2019.7121461187214,0.18,15.14,0
2019.712148021309,0.1,15.11,0
2019.7121499238965,0.07,15.11,0
2019.712151826484,0.06,15.11,0
2019.7121537290716,1.55,15.12,0
2019.712155631659,0.1,15.12,0
2019.7121575342467,0.33,15.09,0
2019.712159436834,0.05,15.08,0
2019.7121613394215,0.06,15.07,0
2019.7121632420092,0.05,15.05,0
2019.7121651445966,0.07,15.05,0
2019.7121670471843,0.25,15.11,0
2019.7121689497717,0.07,15.1,0
2019.7121708523591,0.09,15.1,0
2019.7121727549468,0.07,15.1,0
2019.7121746575342,0.27,15.1,0
2019.7121765601219,0.26,15.1,0
2019.7121784627093,0.07,15.09,0
2019.7121803652967,0.09,15.09,0
2019.7121822678844,0.07,15.09,0
2019.7121841704718,0.05,15.09,0
2019.7121860730595,4.89,15.44,0.01
2019.7121879756469,0.08,15.16,0
2019.7121898782343,0.08,15.16,0
2019.712191780822,0.08,15.15,0
2019.7121936834094,0.07,15.15,0
2019.712195585997,0.29,15.14,0
2019.7121974885845,0.07,15.09,0
2019.712199391172,0.07,15.09,0
2019.7122012937596,0.04,15.09,0
2019.712203196347,0.05,15.09,0
2019.7122050989346,0.3,15.1,0
2019.712207001522,0.06,15.09,0
2019.7122089041095,0.07,15.09,0
2019.7122108066972,0.07,15.09,0
2019.7122127092846,0.08,15.09,0
2019.7122146118722,0.25,15.1,0
2019.7122165144597,0.07,15.1,0
2019.712218417047,0.05,15.1,0
2019.7122203196348,0.07,15.1,0
2019.7122222222222,0.07,15.1,0
2019.7122241248098,0.23,15.13,0
2019.7122260273973,0.08,15.1,0
2019.7122279299847,0.11,15.1,0
2019.7122298325723,0.05,15.1,0
2019.7122317351598,0.17,15.09,0
2019.7122336377474,0.12,15.1,0
2019.7122355403349,0.18,15.11,0
2019.7122374429223,0.09,15.1,0
2019.71223934551,0.12,15.1,0
2019.7122412480974,0.11,15.1,0
2019.712243150685,0.14,15.09,0
2019.7122450532725,0.2,15.09,0
2019.7122469558599,0.05,15.07,0
2019.7122488584475,0.09,15.07,0
2019.712250761035,0.08,15.07,0.01
2019.7122526636226,0.14,15.07,0
2019.71225456621,0.19,15.1,0
2019.7122564687975,0.07,15.1,0
2019.7122583713851,0.08,15.1,0
2019.7122602739726,0.06,15.11,0
2019.7122621765602,0.11,15.11,0
2019.7122640791476,0.2,15.11,0
2019.712265981735,0.09,15.09,0
2019.7122678843227,0.05,15.09,0
2019.7122697869102,0.67,15.09,0
2019.7122716894978,0.14,15.11,0
2019.7122735920852,0.23,15.11,0
2019.7122754946727,0.06,15.09,0
2019.7122773972603,0.08,15.09,0
2019.7122792998478,0.08,15.09,0
2019.7122812024354,0.12,15.11,0
2019.7122831050228,0.19,15.12,0
2019.7122850076103,0.09,15.11,0
2019.712286910198,0.07,15.11,0
2019.7122888127853,0.18,15.1,0
2019.712290715373,0.19,15.09,0
2019.7122926179604,0.21,15.1,0
2019.7122945205479,0.06,15.11,0
2019.7122964231355,0.05,15.11,0
2019.712298325723,0.06,15.11,0
2019.7123002283106,0.15,15.11,0
2019.712302130898,0.07,15.12,0
2019.7123040334855,0.22,15.13,0
2019.712305936073,0.08,15.11,0
2019.7123078386605,0.06,15.1,0
2019.7123097412482,0.1,15.11,0
2019.7123116438356,0.07,15.11,0
2019.712313546423,0.2,15.11,0
2019.7123154490107,0.05,15.1,0
2019.7123173515981,0.07,15.1,0
2019.7123192541858,0.12,15.1,0
2019.7123211567732,0.06,15.1,0
2019.7123230593606,0.2,15.11,0
2019.7123249619483,0.08,15.1,0
2019.7123268645357,0.09,15.09,0
2019.7123287671234,0.44,15.09,0
2019.7123306697108,0.08,15.09,0
2019.7123325722982,0.2,15.11,0
2019.712334474886,0.07,15.11,0
2019.7123363774733,0.09,15.1,0
2019.712338280061,0.15,15.09,0
2019.7123401826484,0.08,15.09,0
2019.7123420852358,0.19,15.11,0
2019.7123439878235,0.09,15.09,0
2019.712345890411,0.15,15.09,0
2019.7123477929986,0.12,15.09,0
2019.712349695586,0.07,15.09,0
2019.7123515981734,0.23,15.11,0
2019.712353500761,0.07,15.11,0
2019.7123554033485,0.05,15.1,0
2019.7123573059362,0.12,15.11,0
2019.7123592085236,0.15,15.11,0
2019.712361111111,0.25,15.12,0
2019.7123630136987,0.11,15.11,0
2019.712364916286,0.12,15.11,0
2019.7123668188738,0.2,15.12,0
2019.7123687214612,0.12,15.12,0
2019.7123706240486,0.24,15.13,0
2019.7123725266363,0.11,15.11,0
2019.7123744292237,0.13,15.11,0.01
2019.7123763318114,0.16,15.1,0
2019.7123782343988,0.15,15.1,0
2019.7123801369862,0.16,15.1,0
2019.7123820395739,0.22,15.14,0
2019.7123839421613,0.08,15.12,0
2019.712385844749,0.33,15.11,0
2019.7123877473364,0.15,15.11,0
2019.7123896499238,0.1,15.1,0
2019.7123915525115,0.29,15.12,0
2019.712393455099,0.11,15.11,0
2019.7123953576865,0.19,15.12,0
2019.712397260274,0.15,15.12,0
2019.7123991628614,0.15,15.12,0
2019.712401065449,0.25,15.13,0
2019.7124029680365,0.23,15.12,0
2019.7124048706241,0.21,15.12,0
2019.7124067732116,0.15,15.12,0
2019.712408675799,0.08,15.12,0
2019.7124105783867,0.25,15.12,0
2019.712412480974,0.1,15.1,0
2019.7124143835617,0.14,15.11,0
2019.7124162861492,0.15,15.12,0
2019.7124181887366,0.17,15.12,0
2019.7124200913242,0.3,15.12,0
2019.7124219939117,0.15,15.1,0
2019.7124238964993,0.2,15.1,0
2019.7124257990868,0.17,15.1,0
2019.7124277016742,0.15,15.1,0
2019.7124296042618,0.27,15.11,0
2019.7124315068493,0.15,15.1,0
2019.712433409437,0.22,15.1,0
2019.7124353120244,0.15,15.1,0
2019.7124372146118,0.16,15.1,0
2019.7124391171994,0.29,15.11,0
2019.7124410197869,0.17,15.11,0
2019.7124429223745,0.24,15.13,0
2019.712444824962,0.17,15.13,0
2019.7124467275494,0.17,15.13,0
2019.712448630137,0.3,15.12,0
2019.7124505327245,0.18,15.1,0
2019.7124524353121,0.22,15.1,0
2019.7124543378995,0.15,15.1,0
2019.712456240487,0.15,15.1,0
2019.7124581430746,0.29,15.1,0
2019.712460045662,0.39,15.11,0
2019.7124619482497,0.26,15.1,0
2019.7124638508371,0.15,15.09,0
2019.7124657534246,0.18,15.09,0
2019.7124676560122,0.17,15.09,0
2019.7124695585997,0.33,15.1,0
2019.7124714611873,0.24,15.08,0
2019.7124733637747,0.17,15.08,0
2019.7124752663622,0.16,15.08,0
2019.7124771689498,0.15,15.08,0
2019.7124790715372,0.3,15.1,0
2019.712480974125,0.27,15.07,0
2019.7124828767123,0.12,15.07,0
2019.7124847792998,0.15,15.06,0
2019.7124866818874,0.13,15.06,0
2019.7124885844748,0.29,15.08,0
2019.7124904870625,0.27,15.09,0
2019.71249238965,0.14,15.09,0
2019.7124942922374,0.16,15.09,0
2019.712496194825,0.15,15.09,0
2019.7124980974124,0.27,15.1,0
2019.7125,0.24,15.07,0
2019.7125019025875,0.15,15.07,0
2019.712503805175,0.15,15.06,0
2019.7125057077626,4.98,15.29,0.01
2019.71250761035,0.4,15.17,0
2019.7125095129377,0.2,15.16,0
2019.7125114155251,0.2,15.16,0
2019.7125133181125,0.18,15.16,0
2019.7125152207002,0.16,15.13,0
2019.7125171232876,0.34,15.12,0
2019.7125190258753,0.21,15.1,0
2019.7125209284627,0.17,15.1,0
2019.7125228310501,0.15,15.1,0
2019.7125247336378,0.13,15.1,0
2019.7125266362252,0.17,15.1,0
2019.7125285388129,0.37,15.12,0
2019.7125304414003,0.13,15.1,0
2019.7125323439877,0.2,15.1,0
2019.7125342465754,0.17,15.09,0
2019.7125361491628,0.17,15.09,0
2019.7125380517505,0.33,15.12,0
2019.712539954338,0.17,15.11,0
2019.7125418569253,0.16,15.11,0
2019.712543759513,0.18,15.1,0
2019.7125456621004,0.13,15.1,0
2019.712547564688,0.37,15.09,0
2019.7125494672755,0.13,15.08,0
2019.712551369863,0.15,15.08,0
2019.7125532724506,0.19,15.08,0
2019.712555175038,0.16,15.08,0
2019.7125570776257,0.4,15.12,0
2019.712558980213,0.17,15.11,0
2019.7125608828005,0.19,15.1,0
2019.7125627853882,0.13,15.1,0
2019.7125646879756,0.14,15.1,0
2019.7125665905633,0.41,15.11,0
2019.7125684931507,0.17,15.1,0
2019.712570395738,0.17,15.1,0
2019.7125722983258,0.15,15.1,0
2019.7125742009132,0.21,15.09,0
2019.7125761035009,0.32,15.12,0
2019.7125780060883,0.14,15.11,0
2019.7125799086757,0.16,15.11,0
2019.7125818112634,0.16,15.11,0
2019.7125837138508,0.15,15.11,0
2019.7125856164384,0.36,15.12,0
2019.7125875190259,0.19,15.1,0
2019.7125894216133,0.16,15.1,0
2019.712591324201,0.18,15.1,0
2019.7125932267884,0.18,15.1,0
2019.712595129376,0.33,15.12,0
2019.7125970319635,0.15,15.11,0
2019.712598934551,0.16,15.11,0
2019.7126008371386,0.15,15.11,0
2019.712602739726,0.16,15.11,0
2019.7126046423136,0.2,15.11,0
2019.712606544901,0.31,15.12,0
2019.7126084474885,0.17,15.11,0
2019.7126103500761,0.17,15.11,0
2019.7126122526636,0.17,15.11,0
2019.7126141552512,0.26,15.11,0
2019.7126160578387,0.3,15.12,0
2019.712617960426,0.17,15.1,0
2019.7126198630137,0.18,15.1,0
2019.7126217656012,0.17,15.1,0
2019.7126236681888,0.22,15.11,0
2019.7126255707763,0.29,15.12,0
2019.7126274733637,0.15,15.11,0
2019.7126293759513,0.17,15.11,0
2019.7126312785388,0.22,15.12,0
2019.7126331811264,0.22,15.11,0.01
2019.7126350837138,0.27,15.12,0
2019.7126369863013,0.17,15.12,0
2019.712638888889,0.16,15.12,0
2019.7126407914764,0.16,15.12,0
2019.712642694064,0.22,15.1,0
2019.7126445966514,0.29,15.13,0
2019.7126464992389,0.14,15.12,0
2019.7126484018265,0.17,15.11,0
2019.712650304414,0.19,15.1,0
2019.7126522070016,0.26,15.09,0
2019.712654109589,0.27,15.1,0
2019.7126560121765,0.17,15.09,0
2019.7126579147641,0.14,15.09,0
2019.7126598173516,0.17,15.1,0
2019.7126617199392,0.25,15.11,0
2019.7126636225266,0.32,15.11,0
2019.712665525114,0.16,15.1,0
2019.7126674277017,0.15,15.1,0
2019.7126693302891,0.17,15.1,0
2019.7126712328768,0.26,15.11,0
2019.7126731354642,0.2,15.11,0
2019.7126750380517,0.33,15.11,0
2019.7126769406393,0.18,15.09,0
2019.7126788432267,0.14,15.1,0
2019.7126807458144,0.22,15.12,0
2019.7126826484018,0.19,15.12,0
2019.7126845509893,0.3,15.12,0
2019.712686453577,0.2,15.11,0
2019.7126883561643,2.4,15.12,0
2019.712690258752,0.22,15.11,0
2019.7126921613394,0.16,15.11,0
2019.7126940639268,0.31,15.11,0
2019.7126959665145,0.18,15.09,0
2019.712697869102,0.16,15.09,0
2019.7126997716896,0.21,15.12,0
2019.712701674277,0.15,15.12,0
2019.7127035768644,0.3,15.12,0
2019.712705479452,0.13,15.1,0
2019.7127073820395,0.18,15.1,0
2019.7127092846272,0.22,15.12,0
2019.7127111872146,0.19,15.12,0
2019.712713089802,0.28,15.13,0
2019.7127149923897,0.16,15.11,0
2019.7127168949771,0.15,15.11,0
2019.7127187975648,0.21,15.11,0
2019.7127207001522,0.18,15.12,0
2019.7127226027396,0.3,15.13,0
2019.7127245053273,0.13,15.12,0
2019.7127264079147,0.12,15.12,0
2019.7127283105024,0.84,15.1,0
2019.7127302130898,0.06,15.1,0
2019.7127321156772,0.19,15.12,0
2019.7127340182649,0.08,15.09,0
2019.7127359208523,0.07,15.09,0
2019.71273782344,0.17,15.1,0
2019.7127397260274,0.09,15.1,0
2019.7127416286148,0.2,15.13,0
2019.7127435312025,0.07,15.1,0
2019.71274543379,0.19,15.1,0
2019.7127473363776,0.19,15.1,0
2019.712749238965,0.07,15.1,0
2019.7127511415524,0.06,15.1,0
2019.71275304414,0.18,15.11,0
2019.7127549467275,0.12,15.09,0
2019.7127568493152,0.13,15.09,0
2019.7127587519026,0.08,15.1,0
2019.71276065449,0.07,15.1,0
2019.7127625570777,0.24,15.11,0
2019.712764459665,0.08,15.1,0
2019.7127663622528,0.13,15.09,0
2019.7127682648402,0.08,15.09,0
2019.7127701674276,0.08,15.09,0
2019.7127720700153,0.2,15.1,0
2019.7127739726027,0.07,15.09,0
2019.7127758751903,0.13,15.09,0
2019.7127777777778,0.08,15.09,0
2019.7127796803652,0.07,15.09,0
2019.7127815829529,0.2,15.11,0
2019.7127834855403,0.09,15.1,0
2019.712785388128,0.26,15.07,0
2019.7127872907154,0.09,15.07,0
2019.7127891933028,0.12,15.07,0
2019.7127910958905,0.2,15.09,0
2019.7127929984779,0.07,15.09,0
2019.7127949010655,0.12,15.09,0
2019.712796803653,0.06,15.1,0
2019.7127987062404,0.09,15.1,0
2019.712800608828,0.2,15.11,0
2019.7128025114155,0.16,15.09,0
2019.7128044140031,0.12,15.11,0
2019.7128063165906,0.08,15.11,0
2019.712808219178,0.05,15.11,0
2019.7128101217656,0.22,15.12,0
2019.712812024353,0.06,15.11,0
2019.7128139269407,0.15,15.1,0
2019.7128158295282,0.07,15.1,0
2019.7128177321156,0.07,15.1,0
2019.7128196347032,0.2,15.12,0
2019.7128215372907,0.06,15.11,0
2019.7128234398783,0.15,15.11,0
2019.7128253424657,0.08,15.11,0
