COD_UF,SG_UF,NM_UF,NM_MICRO,NM_MESO,TP_MUNICIPIO,CD_MUNICIPIO,NM_MUNICIPIO,LONG,LAT,ALT
42,SC,SANTA CATARINA,XANXERÊ,OESTE CATARINENSE,URBANO,4219507,XANXERÊ,-5240466714,-268745845,787900658
42,SC,SANTA CATARINA,CONCÓRDIA,OESTE CATARINENSE,URBANO,4219606,XAVANTINA,-5234285051,-2707025015,516796079
42,SC,SANTA CATARINA,XANXERÊ,OESTE CATARINENSE,URBANO,4219705,XAXIM,-5253493252,-269637195,770954413
42,SC,SANTA CATARINA,CURITIBANOS,SERRANA,URBANO,4219853,ZORTÉA,-5154956631,-2745025141,685295298
43,RS,RIO GRANDE DO SUL,CAMPANHA MERIDIONAL,SUDOESTE RIO-GRANDENSE,URBANO,4300034,ACEGUÁ,-5416473154,-318640153,23792225
43,RS,RIO GRANDE DO SUL,PASSO FUNDO,NOROESTE RIO-GRANDENSE,URBANO,4300059,ÁGUA SANTA,-5203463279,-2817505475,654840054
43,RS,RIO GRANDE DO SUL,RESTINGA SECA,CENTRO OCIDENTAL RIO-GRANDENSE,URBANO,4300109,AGUDO,-5325869169,-2964566336,65793788
43,RS,RIO GRANDE DO SUL,IJUÍ,NOROESTE RIO-GRANDENSE,URBANO,4300208,AJURICABA,-5377281889,-2823772901,329684816
43,RS,RIO GRANDE DO SUL,SANTA ROSA,NOROESTE RIO-GRANDENSE,URBANO,4300307,ALECRIM,-5476709622,-2766107446,307853265
43,RS,RIO GRANDE DO SUL,CAMPANHA OCIDENTAL,SUDOESTE RIO-GRANDENSE,URBANO,4300406,ALEGRETE,-5579587015,-2978204321,94731203
43,RS,RIO GRANDE DO SUL,IJUÍ,NOROESTE RIO-GRANDENSE,URBANO,4300455,ALEGRIA,-5405736641,-2783729996,358197387
43,RS,RIO GRANDE DO SUL,CARAZINHO,NOROESTE RIO-GRANDENSE,URBANO,4300471,ALMIRANTE TAMANDARÉ DO SUL,-5291371455,-2811372629,601972179
43,RS,RIO GRANDE DO SUL,FREDERICO WESTPHALEN,NOROESTE RIO-GRANDENSE,URBANO,4300505,ALPESTRE,-5303736605,-2724876876,447887313
43,RS,RIO GRANDE DO SUL,CRUZ ALTA,NOROESTE RIO-GRANDENSE,URBANO,4300554,ALTO ALEGRE,-5299075528,-2877474554,386501636
43,RS,RIO GRANDE DO SUL,MONTENEGRO,METROPOLITANA DE PORTO ALEGRE,URBANO,4300570,ALTO FELIZ,-5131581567,-2939013917,317300555
43,RS,RIO GRANDE DO SUL,PORTO ALEGRE,METROPOLITANA DE PORTO ALEGRE,URBANO,4300604,ALVORADA,-5107772945,-2999749306,13440668
43,RS,RIO GRANDE DO SUL,SERRAS DO SUDESTE,SUDESTE RIO-GRANDENSE,URBANO,4300638,AMARAL FERRADOR,-522512704,-308751476,47840544
43,RS,RIO GRANDE DO SUL,FREDERICO WESTPHALEN,NOROESTE RIO-GRANDENSE,URBANO,4300646,AMETISTA DO SUL,-5319217726,-2735642547,465820061
43,RS,RIO GRANDE DO SUL,GUAPORÉ,NORDESTE RIO-GRANDENSE,URBANO,4300661,ANDRÉ DA ROCHA,-5157373797,-286319772,704876174
43,RS,RIO GRANDE DO SUL,GUAPORÉ,NORDESTE RIO-GRANDENSE,URBANO,4300703,ANTA GORDA,-5201582344,-2897088436,423625646
43,RS,RIO GRANDE DO SUL,CAXIAS DO SUL,NORDESTE RIO-GRANDENSE,URBANO,4300802,ANTÔNIO PRADO,-5128357692,-2885543762,640436272
43,RS,RIO GRANDE DO SUL,CAMAQUÃ,METROPOLITANA DE PORTO ALEGRE,URBANO,4300851,ARAMBARÉ,-5150131825,-3090934555,6758475
43,RS,RIO GRANDE DO SUL,PORTO ALEGRE,METROPOLITANA DE PORTO ALEGRE,URBANO,4300877,ARARICÁ,-5092567661,-2961724359,3221228
43,RS,RIO GRANDE DO SUL,ERECHIM,NOROESTE RIO-GRANDENSE,URBANO,4300901,ARATIBA,-5230383195,-2739444413,413797253
43,RS,RIO GRANDE DO SUL,LAJEADO-ESTRELA,CENTRO ORIENTAL RIO-GRANDENSE,URBANO,4301008,ARROIO DO MEIO,-5194744949,-2939889072,40290725
43,RS,RIO GRANDE DO SUL,OSÓRIO,METROPOLITANA DE PORTO ALEGRE,URBANO,4301057,ARROIO DO SAL,-4993295752,-2959296074,11901148
43,RS,RIO GRANDE DO SUL,PELOTAS,SUDESTE RIO-GRANDENSE,URBANO,4301073,ARROIO DO PADRE,-524333015,-3144064399,245647265
43,RS,RIO GRANDE DO SUL,SÃO JERÔNIMO,METROPOLITANA DE PORTO ALEGRE,URBANO,4301107,ARROIO DOS RATOS,-5173380687,-3009001311,46985913
43,RS,RIO GRANDE DO SUL,SANTA CRUZ DO SUL,CENTRO ORIENTAL RIO-GRANDENSE,URBANO,4301206,ARROIO DO TIGRE,-5308639557,-2933585961,349517889
43,RS,RIO GRANDE DO SUL,JAGUARÃO,SUDESTE RIO-GRANDENSE,URBANO,4301305,ARROIO GRANDE,-5308224835,-3223634413,29418487
43,RS,RIO GRANDE DO SUL,GUAPORÉ,NORDESTE RIO-GRANDENSE,URBANO,4301404,ARVOREZINHA,-5217951194,-2887304939,743198864
43,RS,RIO GRANDE DO SUL,IJUÍ,NOROESTE RIO-GRANDENSE,URBANO,4301503,AUGUSTO PESTANA,-5398947008,-2851335199,389697983
43,RS,RIO GRANDE DO SUL,ERECHIM,NOROESTE RIO-GRANDENSE,URBANO,4301552,ÁUREA,-5205417567,-2769378665,601404059
43,RS,RIO GRANDE DO SUL,CAMPANHA MERIDIONAL,SUDOESTE RIO-GRANDENSE,URBANO,4301602,BAGÉ,-5410708329,-3133050184,209095691
43,RS,RIO GRANDE DO SUL,OSÓRIO,METROPOLITANA DE PORTO ALEGRE,URBANO,4301636,BALNEÁRIO PINHAL,-5023670108,-3023975093,6845232
43,RS,RIO GRANDE DO SUL,MONTENEGRO,METROPOLITANA DE PORTO ALEGRE,URBANO,4301651,BARÃO,-5149753768,-2938086407,657836204
43,RS,RIO GRANDE DO SUL,ERECHIM,NOROESTE RIO-GRANDENSE,URBANO,4301701,BARÃO DE COTEGIPE,-5237775033,-2761709257,690339706
43,RS,RIO GRANDE DO SUL,SÃO JERÔNIMO,METROPOLITANA DE PORTO ALEGRE,URBANO,4301750,BARÃO DO TRIUNFO,-5173766947,-3039048385,270502476
43,RS,RIO GRANDE DO SUL,SANANDUVA,NOROESTE RIO-GRANDENSE,URBANO,4301800,BARRACÃO,-5146015146,-2768022987,744183974
43,RS,RIO GRANDE DO SUL,TRÊS PASSOS,NOROESTE RIO-GRANDENSE,URBANO,4301859,BARRA DO GUARITA,-5371441269,-2718806996,189740805
43,RS,RIO GRANDE DO SUL,CAMPANHA OCIDENTAL,SUDOESTE RIO-GRANDENSE,URBANO,4301875,BARRA DO QUARAÍ,-5755706032,-3021107541,420408
43,RS,RIO GRANDE DO SUL,CAMAQUÃ,METROPOLITANA DE PORTO ALEGRE,URBANO,4301909,BARRA DO RIBEIRO,-513008736,-302926755,9048466
43,RS,RIO GRANDE DO SUL,ERECHIM,NOROESTE RIO-GRANDENSE,URBANO,4301925,BARRA DO RIO AZUL,-5241410495,-2740875772,437104164
43,RS,RIO GRANDE DO SUL,CARAZINHO,NOROESTE RIO-GRANDENSE,URBANO,4301958,BARRA FUNDA,-5303629667,-2792382585,372979565
43,RS,RIO GRANDE DO SUL,SOLEDADE,NOROESTE RIO-GRANDENSE,URBANO,4302006,BARROS CASSAL,-5258775212,-2908770436,633387295
43,RS,RIO GRANDE DO SUL,ERECHIM,NOROESTE RIO-GRANDENSE,URBANO,4302055,BENJAMIN CONSTANT DO SUL,-52602225,-2750858356,760909993
43,RS,RIO GRANDE DO SUL,CAXIAS DO SUL,NORDESTE RIO-GRANDENSE,URBANO,4302105,BENTO GONÇALVES,-5151556031,-2916740193,629117207
43,RS,RIO GRANDE DO SUL,CARAZINHO,NOROESTE RIO-GRANDENSE,URBANO,4302154,BOA VISTA DAS MISSÕES,-5331275639,-2766611104,569949071
43,RS,RIO GRANDE DO SUL,TRÊS PASSOS,NOROESTE RIO-GRANDENSE,URBANO,4302204,BOA VISTA DO BURICÁ,-5410948126,-27671567,283023797
43,RS,RIO GRANDE DO SUL,IJUÍ,NOROESTE RIO-GRANDENSE,URBANO,4302220,BOA VISTA DO CADEADO,-5381373464,-2857743448,418512804
43,RS,RIO GRANDE DO SUL,CRUZ ALTA,NOROESTE RIO-GRANDENSE,URBANO,4302238,BOA VISTA DO INCRA,-5338870496,-2881848803,422210615
43,RS,RIO GRANDE DO SUL,CAXIAS DO SUL,NORDESTE RIO-GRANDENSE,URBANO,4302253,BOA VISTA DO SUL,-5167727184,-2935011937,430228316
43,RS,RIO GRANDE DO SUL,VACARIA,NORDESTE RIO-GRANDENSE,URBANO,4302303,BOM JESUS,-5043334927,-2867057768,1054352802
43,RS,RIO GRANDE DO SUL,MONTENEGRO,METROPOLITANA DE PORTO ALEGRE,URBANO,4302352,BOM PRINCÍPIO,-513555191,-2949448511,35543196
43,RS,RIO GRANDE DO SUL,TRÊS PASSOS,NOROESTE RIO-GRANDENSE,URBANO,4302378,BOM PROGRESSO,-5386679089,-275467742,465310464
43,RS,RIO GRANDE DO SUL,LAJEADO-ESTRELA,CENTRO ORIENTAL RIO-GRANDENSE,URBANO,4302402,BOM RETIRO DO SUL,-5194384677,-2960742262,22859586
43,RS,RIO GRANDE DO SUL,LAJEADO-ESTRELA,CENTRO ORIENTAL RIO-GRANDENSE,URBANO,4302451,BOQUEIRÃO DO LEÃO,-5242805026,-2930515792,502153727
43,RS,RIO GRANDE DO SUL,SANTO ÂNGELO,NOROESTE RIO-GRANDENSE,URBANO,4302501,BOSSOROCA,-5490981093,-2873072433,26054817
43,RS,RIO GRANDE DO SUL,IJUÍ,NOROESTE RIO-GRANDENSE,URBANO,4302584,BOZANO,-5377240214,-2836628994,435743934
43,RS,RIO GRANDE DO SUL,TRÊS PASSOS,NOROESTE RIO-GRANDENSE,URBANO,4302600,BRAGA,-5374432938,-2761919251,43997037
43,RS,RIO GRANDE DO SUL,MONTENEGRO,METROPOLITANA DE PORTO ALEGRE,URBANO,4302659,BROCHIER,-5158891597,-2955552796,109886052
43,RS,RIO GRANDE DO SUL,SÃO JERÔNIMO,METROPOLITANA DE PORTO ALEGRE,URBANO,4302709,BUTIÁ,-5196148295,-3011614401,52151697
43,RS,RIO GRANDE DO SUL,SERRAS DO SUDESTE,SUDESTE RIO-GRANDENSE,URBANO,4302808,CAÇAPAVA DO SUL,-5348756892,-3051474323,432546779
43,RS,RIO GRANDE DO SUL,SANTA MARIA,CENTRO OCIDENTAL RIO-GRANDENSE,URBANO,4302907,CACEQUI,-5482772769,-2988028766,125392029
43,RS,RIO GRANDE DO SUL,CACHOEIRA DO SUL,CENTRO ORIENTAL RIO-GRANDENSE,URBANO,4303004,CACHOEIRA DO SUL,-5289341256,-3004581998,74065799
43,RS,RIO GRANDE DO SUL,PORTO ALEGRE,METROPOLITANA DE PORTO ALEGRE,URBANO,4303103,CACHOEIRINHA,-5109367695,-2995062944,1415533
43,RS,RIO GRANDE DO SUL,SANANDUVA,NOROESTE RIO-GRANDENSE,URBANO,4303202,CACIQUE DOBLE,-5166411345,-2776823247,621731425
43,RS,RIO GRANDE DO SUL,CERRO LARGO,NOROESTE RIO-GRANDENSE,URBANO,4303301,CAIBATÉ,-546378867,-2829107482,289088609
43,RS,RIO GRANDE DO SUL,FREDERICO WESTPHALEN,NOROESTE RIO-GRANDENSE,URBANO,4303400,CAIÇARA,-5343189549,-2728094066,567334445
43,RS,RIO GRANDE DO SUL,CAMAQUÃ,METROPOLITANA DE PORTO ALEGRE,URBANO,4303509,CAMAQUÃ,-5181460091,-3085070439,3831485
43,RS,RIO GRANDE DO SUL,PASSO FUNDO,NOROESTE RIO-GRANDENSE,URBANO,4303558,CAMARGO,-5220379897,-2858923753,441540102
43,RS,RIO GRANDE DO SUL,VACARIA,NORDESTE RIO-GRANDENSE,URBANO,4303608,CAMBARÁ DO SUL,-5014376538,-2904817527,1027518606
43,RS,RIO GRANDE DO SUL,VACARIA,NORDESTE RIO-GRANDENSE,URBANO,4303673,CAMPESTRE DA SERRA,-51095664,-2879651225,768973617
43,RS,RIO GRANDE DO SUL,CERRO LARGO,NOROESTE RIO-GRANDENSE,URBANO,4303707,CAMPINA DAS MISSÕES,-5484532895,-2799169003,143876523
43,RS,RIO GRANDE DO SUL,ERECHIM,NOROESTE RIO-GRANDENSE,URBANO,4303806,CAMPINAS DO SUL,-5263310448,-2771160142,578189338
43,RS,RIO GRANDE DO SUL,PORTO ALEGRE,METROPOLITANA DE PORTO ALEGRE,URBANO,4303905,CAMPO BOM,-5105886992,-296756851,21936673
43,RS,RIO GRANDE DO SUL,TRÊS PASSOS,NOROESTE RIO-GRANDENSE,URBANO,4304002,CAMPO NOVO,-5380281387,-2767449261,434518782
43,RS,RIO GRANDE DO SUL,CRUZ ALTA,NOROESTE RIO-GRANDENSE,URBANO,4304101,CAMPOS BORGES,-5299891473,-2889213177,504791301
43,RS,RIO GRANDE DO SUL,SANTA CRUZ DO SUL,CENTRO ORIENTAL RIO-GRANDENSE,URBANO,4304200,CANDELÁRIA,-5278966844,-2967128542,54037231
43,RS,RIO GRANDE DO SUL,SANTA ROSA,NOROESTE RIO-GRANDENSE,URBANO,4304309,CÂNDIDO GODÓI,-5475283404,-2795131807,319931616
43,RS,RIO GRANDE DO SUL,SERRAS DO SUDESTE,SUDESTE RIO-GRANDENSE,URBANO,4304358,CANDIOTA,-5367780464,-3156100972,225521444
43,RS,RIO GRANDE DO SUL,GRAMADO-CANELA,METROPOLITANA DE PORTO ALEGRE,URBANO,4304408,CANELA,-5081486735,-2935797185,819953253
43,RS,RIO GRANDE DO SUL,PELOTAS,SUDESTE RIO-GRANDENSE,URBANO,4304507,CANGUÇU,-5267628583,-3139385952,405975283
43,RS,RIO GRANDE DO SUL,PORTO ALEGRE,METROPOLITANA DE PORTO ALEGRE,URBANO,4304606,CANOAS,-5118102978,-2991869671,19399099
43,RS,RIO GRANDE DO SUL,LAJEADO-ESTRELA,CENTRO ORIENTAL RIO-GRANDENSE,URBANO,4304614,CANUDOS DO VALE,-5223238262,-293235253,125780154
43,RS,RIO GRANDE DO SUL,VACARIA,NORDESTE RIO-GRANDENSE,URBANO,4304622,CAPÃO BONITO DO SUL,-5139515846,-2812597529,877599423
43,RS,RIO GRANDE DO SUL,OSÓRIO,METROPOLITANA DE PORTO ALEGRE,URBANO,4304630,CAPÃO DA CANOA,-5002002244,-2976146664,7020578
43,RS,RIO GRANDE DO SUL,SANTIAGO,CENTRO OCIDENTAL RIO-GRANDENSE,URBANO,4304655,CAPÃO DO CIPÓ,-54554699,-2893162752,328773604
43,RS,RIO GRANDE DO SUL,PELOTAS,SUDESTE RIO-GRANDENSE,URBANO,4304663,CAPÃO DO LEÃO,-5248700757,-3176683866,27722592
43,RS,RIO GRANDE DO SUL,OSÓRIO,METROPOLITANA DE PORTO ALEGRE,URBANO,4304671,CAPIVARI DO SUL,-5050880793,-3014965966,11337116
43,RS,RIO GRANDE DO SUL,MONTENEGRO,METROPOLITANA DE PORTO ALEGRE,URBANO,4304689,CAPELA DE SANTANA,-5132176935,-2970194485,35960784
43,RS,RIO GRANDE DO SUL,LAJEADO-ESTRELA,CENTRO ORIENTAL RIO-GRANDENSE,URBANO,4304697,CAPITÃO,-5198596885,-2926949961,474701355
43,RS,RIO GRANDE DO SUL,CARAZINHO,NOROESTE RIO-GRANDENSE,URBANO,4304705,CARAZINHO,-5279189739,-2828651059,588813874
43,RS,RIO GRANDE DO SUL,OSÓRIO,METROPOLITANA DE PORTO ALEGRE,URBANO,4304713,CARAÁ,-5043575643,-2977863746,40727221
43,RS,RIO GRANDE DO SUL,CAXIAS DO SUL,NORDESTE RIO-GRANDENSE,URBANO,4304804,CARLOS BARBOSA,-5150381763,-2929829681,677570319
43,RS,RIO GRANDE DO SUL,ERECHIM,NOROESTE RIO-GRANDENSE,URBANO,4304853,CARLOS GOMES,-5191757623,-2771489208,439444515
43,RS,RIO GRANDE DO SUL,PASSO FUNDO,NOROESTE RIO-GRANDENSE,URBANO,4304903,CASCA,-5198323266,-2855987402,601589226
43,RS,RIO GRANDE DO SUL,PASSO FUNDO,NOROESTE RIO-GRANDENSE,URBANO,4304952,CASEIROS,-5169268282,-2827356547,801804539
43,RS,RIO GRANDE DO SUL,SANTO ÂNGELO,NOROESTE RIO-GRANDENSE,URBANO,4305009,CATUÍPE,-5401238685,-2825423447,280583141
43,RS,RIO GRANDE DO SUL,CAXIAS DO SUL,NORDESTE RIO-GRANDENSE,URBANO,4305108,CAXIAS DO SUL,-5117886021,-2916689901,782366928
43,RS,RIO GRANDE DO SUL,ERECHIM,NOROESTE RIO-GRANDENSE,URBANO,4305116,CENTENÁRIO,-5200205385,-2776284713,684186867
43,RS,RIO GRANDE DO SUL,PELOTAS,SUDESTE RIO-GRANDENSE,URBANO,4305124,CERRITO,-5281480233,-3185263913,35404589
43,RS,RIO GRANDE DO SUL,CACHOEIRA DO SUL,CENTRO ORIENTAL RIO-GRANDENSE,URBANO,4305132,CERRO BRANCO,-529419778,-2965628719,81544605
43,RS,RIO GRANDE DO SUL,CARAZINHO,NOROESTE RIO-GRANDENSE,URBANO,4305157,CERRO GRANDE,-5316591308,-2760798013,368250529
43,RS,RIO GRANDE DO SUL,CAMAQUÃ,METROPOLITANA DE PORTO ALEGRE,URBANO,4305173,CERRO GRANDE DO SUL,-5175310327,-3060202893,89404593
43,RS,RIO GRANDE DO SUL,CERRO LARGO,NOROESTE RIO-GRANDENSE,URBANO,4305207,CERRO LARGO,-5473999724,-2814784088,195272762
43,RS,RIO GRANDE DO SUL,CARAZINHO,NOROESTE RIO-GRANDENSE,URBANO,4305306,CHAPADA,-530672769,-2805845046,462755786
43,RS,RIO GRANDE DO SUL,SÃO JERÔNIMO,METROPOLITANA DE PORTO ALEGRE,URBANO,4305355,CHARQUEADAS,-5162500605,-2995680036,2396244
43,RS,RIO GRANDE DO SUL,PASSO FUNDO,NOROESTE RIO-GRANDENSE,URBANO,4305371,CHARRUA,-5202941195,-279528311,563873524
43,RS,RIO GRANDE DO SUL,IJUÍ,NOROESTE RIO-GRANDENSE,URBANO,4305405,CHIAPETTA,-539457497,-2791736475,471750345
43,RS,RIO GRANDE DO SUL,LITORAL LAGUNAR,SUDESTE RIO-GRANDENSE,URBANO,4305439,CHUÍ,-5346267514,-3368756687,21227314
43,RS,RIO GRANDE DO SUL,CAMAQUÃ,METROPOLITANA DE PORTO ALEGRE,URBANO,4305447,CHUVISCA,-5197854222,-3075742671,223174731
43,RS,RIO GRANDE DO SUL,OSÓRIO,METROPOLITANA DE PORTO ALEGRE,URBANO,4305454,CIDREIRA,-5020909233,-3018116999,8101817
43,RS,RIO GRANDE DO SUL,PASSO FUNDO,NOROESTE RIO-GRANDENSE,URBANO,4305504,CIRÍACO,-5188303129,-2834430254,788178104
43,RS,RIO GRANDE DO SUL,LAJEADO-ESTRELA,CENTRO ORIENTAL RIO-GRANDENSE,URBANO,4305587,COLINAS,-5186857555,-2939253687,67642233
43,RS,RIO GRANDE DO SUL,NÃO-ME-TOQUE,NOROESTE RIO-GRANDENSE,URBANO,4305603,COLORADO,-5299317632,-2852294776,447660714
43,RS,RIO GRANDE DO SUL,IJUÍ,NOROESTE RIO-GRANDENSE,URBANO,4305702,CONDOR,-5348894333,-2820529578,46984723
43,RS,RIO GRANDE DO SUL,FREDERICO WESTPHALEN,NOROESTE RIO-GRANDENSE,URBANO,4305801,CONSTANTINA,-5298773883,-2773041109,456012283
43,RS,RIO GRANDE DO SUL,LAJEADO-ESTRELA,CENTRO ORIENTAL RIO-GRANDENSE,URBANO,4305835,COQUEIRO BAIXO,-5209460256,-291792568,375629491
43,RS,RIO GRANDE DO SUL,CARAZINHO,NOROESTE RIO-GRANDENSE,URBANO,4305850,COQUEIROS DO SUL,-5277880085,-2811742832,585030451
43,RS,RIO GRANDE DO SUL,IJUÍ,NOROESTE RIO-GRANDENSE,URBANO,4305871,CORONEL BARROS,-5407366243,-2838454086,29722736
43,RS,RIO GRANDE DO SUL,IJUÍ,NOROESTE RIO-GRANDENSE,URBANO,4305900,CORONEL BICACO,-5370912811,-2771787302,452745002
43,RS,RIO GRANDE DO SUL,CAXIAS DO SUL,NORDESTE RIO-GRANDENSE,URBANO,4305934,CORONEL PILAR,-516849346,-2927271008,510645399
43,RS,RIO GRANDE DO SUL,CAXIAS DO SUL,NORDESTE RIO-GRANDENSE,URBANO,4305959,COTIPORÃ,-5169643368,-2899857643,589055213
43,RS,RIO GRANDE DO SUL,PASSO FUNDO,NOROESTE RIO-GRANDENSE,URBANO,4305975,COXILHA,-5230027783,-2812134171,705502225
43,RS,RIO GRANDE DO SUL,TRÊS PASSOS,NOROESTE RIO-GRANDENSE,URBANO,4306007,CRISSIUMAL,-5410003491,-2749801227,383277081
43,RS,RIO GRANDE DO SUL,PELOTAS,SUDESTE RIO-GRANDENSE,URBANO,4306056,CRISTAL,-520494104,-3099934519,55711053
43,RS,RIO GRANDE DO SUL,FREDERICO WESTPHALEN,NOROESTE RIO-GRANDENSE,URBANO,4306072,CRISTAL DO SUL,-532491845,-2745362957,333740406
43,RS,RIO GRANDE DO SUL,CRUZ ALTA,NOROESTE RIO-GRANDENSE,URBANO,4306106,CRUZ ALTA,-5360524076,-2864244661,469581743
43,RS,RIO GRANDE DO SUL,ERECHIM,NOROESTE RIO-GRANDENSE,URBANO,4306130,CRUZALTENSE,-5264814299,-2766488811,528361164
43,RS,RIO GRANDE DO SUL,LAJEADO-ESTRELA,CENTRO ORIENTAL RIO-GRANDENSE,URBANO,4306205,CRUZEIRO DO SUL,-5199157589,-2950829097,17456842
43,RS,RIO GRANDE DO SUL,PASSO FUNDO,NOROESTE RIO-GRANDENSE,URBANO,4306304,DAVID CANABARRO,-5185224906,-2838461153,672312965
43,RS,RIO GRANDE DO SUL,TRÊS PASSOS,NOROESTE RIO-GRANDENSE,URBANO,4306320,DERRUBADAS,-5386511946,-2726539094,454249413
43,RS,RIO GRANDE DO SUL,SANTO ÂNGELO,NOROESTE RIO-GRANDENSE,URBANO,4306353,DEZESSEIS DE NOVEMBRO,-550482085,-2822687644,178073698
43,RS,RIO GRANDE DO SUL,SANTA MARIA,CENTRO OCIDENTAL RIO-GRANDENSE,URBANO,4306379,DILERMANDO DE AGUIAR,-5421356038,-2970196391,108986827
43,RS,RIO GRANDE DO SUL,GRAMADO-CANELA,METROPOLITANA DE PORTO ALEGRE,URBANO,4306403,DOIS IRMÃOS,-5108761931,-2958415878,171433489
43,RS,RIO GRANDE DO SUL,FREDERICO WESTPHALEN,NOROESTE RIO-GRANDENSE,URBANO,4306429,DOIS IRMÃOS DAS MISSÕES,-5353086462,-2765753673,528182987
43,RS,RIO GRANDE DO SUL,GUAPORÉ,NORDESTE RIO-GRANDENSE,URBANO,4306452,DOIS LAJEADOS,-5183510299,-2897520539,513308442
43,RS,RIO GRANDE DO SUL,CAMAQUÃ,METROPOLITANA DE PORTO ALEGRE,URBANO,4306502,DOM FELICIANO,-5210393358,-3070859843,120742507
43,RS,RIO GRANDE DO SUL,OSÓRIO,METROPOLITANA DE PORTO ALEGRE,URBANO,4306551,DOM PEDRO DE ALCÂNTARA,-4984954996,-2937018708,16480701
43,RS,RIO GRANDE DO SUL,CAMPANHA MERIDIONAL,SUDOESTE RIO-GRANDENSE,URBANO,4306601,DOM PEDRITO,-5467413018,-3098126706,141456516
43,RS,RIO GRANDE DO SUL,RESTINGA SECA,CENTRO OCIDENTAL RIO-GRANDENSE,URBANO,4306700,DONA FRANCISCA,-5336233318,-2962485249,49968409
43,RS,RIO GRANDE DO SUL,TRÊS PASSOS,NOROESTE RIO-GRANDENSE,URBANO,4306734,DOUTOR MAURÍCIO CARDOSO,-5435826799,-2750921261,246713142
43,RS,RIO GRANDE DO SUL,LAJEADO-ESTRELA,CENTRO ORIENTAL RIO-GRANDENSE,URBANO,4306759,DOUTOR RICARDO,-5198490439,-2909903106,470057429
43,RS,RIO GRANDE DO SUL,PORTO ALEGRE,METROPOLITANA DE PORTO ALEGRE,URBANO,4306767,ELDORADO DO SUL,-5131041893,-2999929259,6844066
43,RS,RIO GRANDE DO SUL,LAJEADO-ESTRELA,CENTRO ORIENTAL RIO-GRANDENSE,URBANO,4306809,ENCANTADO,-5187302313,-2923991721,6587837
43,RS,RIO GRANDE DO SUL,SERRAS DO SUDESTE,SUDESTE RIO-GRANDENSE,URBANO,4306908,ENCRUZILHADA DO SUL,-5252204539,-3054365732,431610629
43,RS,RIO GRANDE DO SUL,FREDERICO WESTPHALEN,NOROESTE RIO-GRANDENSE,URBANO,4306924,ENGENHO VELHO,-529119205,-2770858652,500407021
43,RS,RIO GRANDE DO SUL,SANTO ÂNGELO,NOROESTE RIO-GRANDENSE,URBANO,4306932,ENTRE-IJUÍS,-5427143185,-2836279428,243764927
43,RS,RIO GRANDE DO SUL,ERECHIM,NOROESTE RIO-GRANDENSE,URBANO,4306957,ENTRE RIOS DO SUL,-5273506795,-2752885793,625602081
43,RS,RIO GRANDE DO SUL,ERECHIM,NOROESTE RIO-GRANDENSE,URBANO,4306973,EREBANGO,-522997114,-2784919594,753893411
43,RS,RIO GRANDE DO SUL,ERECHIM,NOROESTE RIO-GRANDENSE,URBANO,4307005,ERECHIM,-522758769,-2763340581,797448044
43,RS,RIO GRANDE DO SUL,PASSO FUNDO,NOROESTE RIO-GRANDENSE,URBANO,4307054,ERNESTINA,-5257217621,-2849715469,502375101
43,RS,RIO GRANDE DO SUL,JAGUARÃO,SUDESTE RIO-GRANDENSE,URBANO,4307104,HERVAL,-5339433786,-3202674355,303609543
43,RS,RIO GRANDE DO SUL,ERECHIM,NOROESTE RIO-GRANDENSE,URBANO,4307203,ERVAL GRANDE,-5257011205,-2739333667,779681537
43,RS,RIO GRANDE DO SUL,FREDERICO WESTPHALEN,NOROESTE RIO-GRANDENSE,URBANO,4307302,ERVAL SECO,-5350957308,-2754941713,408689937
43,RS,RIO GRANDE DO SUL,VACARIA,NORDESTE RIO-GRANDENSE,URBANO,4307401,ESMERALDA,-5118879366,-2805727635,94497249
43,RS,RIO GRANDE DO SUL,TRÊS PASSOS,NOROESTE RIO-GRANDENSE,URBANO,4307450,ESPERANÇA DO SUL,-5399276782,-2735994361,378643047
43,RS,RIO GRANDE DO SUL,CRUZ ALTA,NOROESTE RIO-GRANDENSE,URBANO,4307500,ESPUMOSO,-5284192697,-2873144514,402400397
43,RS,RIO GRANDE DO SUL,ERECHIM,NOROESTE RIO-GRANDENSE,URBANO,4307559,ESTAÇÃO,-522704858,-2790900634,773298479
43,RS,RIO GRANDE DO SUL,PORTO ALEGRE,METROPOLITANA DE PORTO ALEGRE,URBANO,4307609,ESTÂNCIA VELHA,-5117429392,-2965014797,41507919
43,RS,RIO GRANDE DO SUL,PORTO ALEGRE,METROPOLITANA DE PORTO ALEGRE,URBANO,4307708,ESTEIO,-5114383734,-298521863,27808668
43,RS,RIO GRANDE DO SUL,LAJEADO-ESTRELA,CENTRO ORIENTAL RIO-GRANDENSE,URBANO,4307807,ESTRELA,-5197026029,-2950347188,24436677
43,RS,RIO GRANDE DO SUL,SANTA CRUZ DO SUL,CENTRO ORIENTAL RIO-GRANDENSE,URBANO,4307815,ESTRELA VELHA,-5316029378,-2917966136,401543954
43,RS,RIO GRANDE DO SUL,SANTO ÂNGELO,NOROESTE RIO-GRANDENSE,URBANO,4307831,EUGÊNIO DE CASTRO,-5414811262,-2852505976,319492636
