"Date","Births"
"Sun Dec 04 1994 00:00:00 GMT-0500 (Eastern Standard Time)",7980
"Mon Dec 05 1994 00:00:00 GMT-0500 (Eastern Standard Time)",10772
"Tue Dec 06 1994 00:00:00 GMT-0500 (Eastern Standard Time)",11923
"Wed Dec 07 1994 00:00:00 GMT-0500 (Eastern Standard Time)",11335
"Thu Dec 08 1994 00:00:00 GMT-0500 (Eastern Standard Time)",11337
"Fri Dec 09 1994 00:00:00 GMT-0500 (Eastern Standard Time)",11205
"Sat Dec 10 1994 00:00:00 GMT-0500 (Eastern Standard Time)",8461
"Sun Dec 11 1994 00:00:00 GMT-0500 (Eastern Standard Time)",7936
"Mon Dec 12 1994 00:00:00 GMT-0500 (Eastern Standard Time)",11106
"Tue Dec 13 1994 00:00:00 GMT-0500 (Eastern Standard Time)",11884
"Wed Dec 14 1994 00:00:00 GMT-0500 (Eastern Standard Time)",11716
"Thu Dec 15 1994 00:00:00 GMT-0500 (Eastern Standard Time)",11962
"Fri Dec 16 1994 00:00:00 GMT-0500 (Eastern Standard Time)",12144
"Sat Dec 17 1994 00:00:00 GMT-0500 (Eastern Standard Time)",8726
"Sun Dec 18 1994 00:00:00 GMT-0500 (Eastern Standard Time)",8130
"Mon Dec 19 1994 00:00:00 GMT-0500 (Eastern Standard Time)",11502
"Tue Dec 20 1994 00:00:00 GMT-0500 (Eastern Standard Time)",12880
"Wed Dec 21 1994 00:00:00 GMT-0500 (Eastern Standard Time)",12391
"Thu Dec 22 1994 00:00:00 GMT-0500 (Eastern Standard Time)",11504
"Fri Dec 23 1994 00:00:00 GMT-0500 (Eastern Standard Time)",10087
"Sat Dec 24 1994 00:00:00 GMT-0500 (Eastern Standard Time)",7898
"Sun Dec 25 1994 00:00:00 GMT-0500 (Eastern Standard Time)",7192
"Mon Dec 26 1994 00:00:00 GMT-0500 (Eastern Standard Time)",8454
"Tue Dec 27 1994 00:00:00 GMT-0500 (Eastern Standard Time)",11131
"Wed Dec 28 1994 00:00:00 GMT-0500 (Eastern Standard Time)",12398
"Thu Dec 29 1994 00:00:00 GMT-0500 (Eastern Standard Time)",12189
"Fri Dec 30 1994 00:00:00 GMT-0500 (Eastern Standard Time)",12051
"Sat Dec 31 1994 00:00:00 GMT-0500 (Eastern Standard Time)",8809
"Sun Jan 01 1995 00:00:00 GMT-0500 (Eastern Standard Time)",7828
"Mon Jan 02 1995 00:00:00 GMT-0500 (Eastern Standard Time)",7883
"Tue Jan 03 1995 00:00:00 GMT-0500 (Eastern Standard Time)",9999
"Wed Jan 04 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11315
"Thu Jan 05 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11243
"Fri Jan 06 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11506
"Sat Jan 07 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8681
"Sun Jan 08 1995 00:00:00 GMT-0500 (Eastern Standard Time)",7821
"Mon Jan 09 1995 00:00:00 GMT-0500 (Eastern Standard Time)",10434
"Tue Jan 10 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11665
"Wed Jan 11 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11279
"Thu Jan 12 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11416
"Fri Jan 13 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11071
"Sat Jan 14 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8887
"Sun Jan 15 1995 00:00:00 GMT-0500 (Eastern Standard Time)",7988
"Mon Jan 16 1995 00:00:00 GMT-0500 (Eastern Standard Time)",10417
"Tue Jan 17 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11345
"Wed Jan 18 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11252
"Thu Jan 19 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11331
"Fri Jan 20 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11481
"Sat Jan 21 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8746
"Sun Jan 22 1995 00:00:00 GMT-0500 (Eastern Standard Time)",7956
"Mon Jan 23 1995 00:00:00 GMT-0500 (Eastern Standard Time)",10640
"Tue Jan 24 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11344
"Wed Jan 25 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11096
"Thu Jan 26 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11380
"Fri Jan 27 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11340
"Sat Jan 28 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8781
"Sun Jan 29 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8009
"Mon Jan 30 1995 00:00:00 GMT-0500 (Eastern Standard Time)",10515
"Tue Jan 31 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11364
"Wed Feb 01 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11279
"Thu Feb 02 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11490
"Fri Feb 03 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11264
"Sat Feb 04 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8769
"Sun Feb 05 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8017
"Mon Feb 06 1995 00:00:00 GMT-0500 (Eastern Standard Time)",10587
"Tue Feb 07 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11483
"Wed Feb 08 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11205
"Thu Feb 09 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11282
"Fri Feb 10 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11615
"Sat Feb 11 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8949
"Sun Feb 12 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8007
"Mon Feb 13 1995 00:00:00 GMT-0500 (Eastern Standard Time)",10351
"Tue Feb 14 1995 00:00:00 GMT-0500 (Eastern Standard Time)",12454
"Wed Feb 15 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11828
"Thu Feb 16 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11657
"Fri Feb 17 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11625
"Sat Feb 18 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8788
"Sun Feb 19 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8038
"Mon Feb 20 1995 00:00:00 GMT-0500 (Eastern Standard Time)",10258
"Tue Feb 21 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11582
"Wed Feb 22 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11716
"Thu Feb 23 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11786
"Fri Feb 24 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11671
"Sat Feb 25 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8829
"Sun Feb 26 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8183
"Mon Feb 27 1995 00:00:00 GMT-0500 (Eastern Standard Time)",10702
"Tue Feb 28 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11679
"Wed Mar 01 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11540
"Thu Mar 02 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11377
"Fri Mar 03 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11649
"Sat Mar 04 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8807
"Sun Mar 05 1995 00:00:00 GMT-0500 (Eastern Standard Time)",7984
"Mon Mar 06 1995 00:00:00 GMT-0500 (Eastern Standard Time)",10810
"Tue Mar 07 1995 00:00:00 GMT-0500 (Eastern Standard Time)",12115
"Wed Mar 08 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11618
"Thu Mar 09 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11380
"Fri Mar 10 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11827
"Sat Mar 11 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8744
"Sun Mar 12 1995 00:00:00 GMT-0500 (Eastern Standard Time)",7859
"Mon Mar 13 1995 00:00:00 GMT-0500 (Eastern Standard Time)",10609
"Tue Mar 14 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11750
"Wed Mar 15 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11736
"Thu Mar 16 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11751
"Fri Mar 17 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11953
"Sat Mar 18 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8538
"Sun Mar 19 1995 00:00:00 GMT-0500 (Eastern Standard Time)",7787
"Mon Mar 20 1995 00:00:00 GMT-0500 (Eastern Standard Time)",10588
"Tue Mar 21 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11837
"Wed Mar 22 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11485
"Thu Mar 23 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11435
"Fri Mar 24 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11329
"Sat Mar 25 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8628
"Sun Mar 26 1995 00:00:00 GMT-0500 (Eastern Standard Time)",7614
"Mon Mar 27 1995 00:00:00 GMT-0500 (Eastern Standard Time)",10541
"Tue Mar 28 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11563
"Wed Mar 29 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11125
"Thu Mar 30 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11205
"Fri Mar 31 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11319
"Sat Apr 01 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8398
"Sun Apr 02 1995 00:00:00 GMT-0500 (Eastern Standard Time)",7547
"Mon Apr 03 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",10651
"Tue Apr 04 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11960
"Wed Apr 05 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11475
"Thu Apr 06 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11429
"Fri Apr 07 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11587
"Sat Apr 08 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8588
"Sun Apr 09 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",7839
"Mon Apr 10 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",10930
"Tue Apr 11 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11939
"Wed Apr 12 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11750
"Thu Apr 13 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11411
"Fri Apr 14 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",10687
"Sat Apr 15 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8492
"Sun Apr 16 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",7503
"Mon Apr 17 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",10640
"Tue Apr 18 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11652
"Wed Apr 19 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11680
"Thu Apr 20 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11504
"Fri Apr 21 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11445
"Sat Apr 22 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8560
"Sun Apr 23 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",7749
"Mon Apr 24 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11014
"Tue Apr 25 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11811
"Wed Apr 26 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11551
"Thu Apr 27 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11601
"Fri Apr 28 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11457
"Sat Apr 29 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8492
"Sun Apr 30 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",7777
"Mon May 01 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11090
"Tue May 02 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12119
"Wed May 03 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11502
"Thu May 04 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11800
"Fri May 05 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11718
"Sat May 06 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8565
"Sun May 07 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",7965
"Mon May 08 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",10790
"Tue May 09 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11728
"Wed May 10 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11723
"Thu May 11 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11723
"Fri May 12 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11625
"Sat May 13 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8802
"Sun May 14 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8165
"Mon May 15 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11143
"Tue May 16 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12101
"Wed May 17 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12085
"Thu May 18 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11872
"Fri May 19 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11692
"Sat May 20 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8721
"Sun May 21 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8096
"Mon May 22 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11250
"Tue May 23 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12539
"Wed May 24 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12193
"Thu May 25 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12285
"Fri May 26 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12246
"Sat May 27 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8795
"Sun May 28 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8167
"Mon May 29 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8379
"Tue May 30 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11271
"Wed May 31 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12393
"Thu Jun 01 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12243
"Fri Jun 02 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11991
"Sat Jun 03 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9069
"Sun Jun 04 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8059
"Mon Jun 05 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11152
"Tue Jun 06 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12119
"Wed Jun 07 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11774
"Thu Jun 08 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12031
"Fri Jun 09 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11645
"Sat Jun 10 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8719
"Sun Jun 11 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8149
"Mon Jun 12 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11169
"Tue Jun 13 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11790
"Wed Jun 14 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11958
"Thu Jun 15 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11906
"Fri Jun 16 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11856
"Sat Jun 17 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8821
"Sun Jun 18 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8203
"Mon Jun 19 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11223
"Tue Jun 20 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12395
"Wed Jun 21 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12049
"Thu Jun 22 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11799
"Fri Jun 23 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11942
"Sat Jun 24 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9065
"Sun Jun 25 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8279
"Mon Jun 26 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11127
"Tue Jun 27 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12349
"Wed Jun 28 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12162
"Thu Jun 29 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12423
"Fri Jun 30 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12338
"Sat Jul 01 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9283
"Sun Jul 02 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8256
"Mon Jul 03 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",10623
"Tue Jul 04 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9374
"Wed Jul 05 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11399
"Thu Jul 06 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12855
"Fri Jul 07 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12954
"Sat Jul 08 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9438
"Sun Jul 09 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8506
"Mon Jul 10 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11618
"Tue Jul 11 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12552
"Wed Jul 12 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12167
"Thu Jul 13 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12253
"Fri Jul 14 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12659
"Sat Jul 15 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9391
"Sun Jul 16 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8516
"Mon Jul 17 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11461
"Tue Jul 18 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12495
"Wed Jul 19 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12129
"Thu Jul 20 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12598
"Fri Jul 21 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12428
"Sat Jul 22 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9328
"Sun Jul 23 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8483
"Mon Jul 24 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11501
"Tue Jul 25 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12580
"Wed Jul 26 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12316
"Thu Jul 27 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12309
"Fri Jul 28 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12442
"Sat Jul 29 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9277
"Sun Jul 30 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8384
"Mon Jul 31 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11298
"Tue Aug 01 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12442
"Wed Aug 02 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12249
"Thu Aug 03 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12193
"Fri Aug 04 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12186
"Sat Aug 05 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9267
"Sun Aug 06 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8346
"Mon Aug 07 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11223
"Tue Aug 08 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12441
"Wed Aug 09 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12217
"Thu Aug 10 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12243
"Fri Aug 11 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12154
"Sat Aug 12 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9153
"Sun Aug 13 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8421
"Mon Aug 14 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11297
"Tue Aug 15 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12760
"Wed Aug 16 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12244
"Thu Aug 17 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12345
"Fri Aug 18 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12362
"Sat Aug 19 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9265
"Sun Aug 20 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8434
"Mon Aug 21 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11436
"Tue Aug 22 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12612
"Wed Aug 23 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12083
"Thu Aug 24 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12381
"Fri Aug 25 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12208
"Sat Aug 26 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9155
"Sun Aug 27 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8509
"Mon Aug 28 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11473
"Tue Aug 29 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12522
"Wed Aug 30 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12631
"Thu Aug 31 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12485
"Fri Sep 01 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12439
"Sat Sep 02 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9079
"Sun Sep 03 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8438
"Mon Sep 04 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8441
"Tue Sep 05 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11682
"Wed Sep 06 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12951
"Thu Sep 07 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12924
"Fri Sep 08 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12939
"Sat Sep 09 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9714
"Sun Sep 10 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8568
"Mon Sep 11 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11480
"Tue Sep 12 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12583
"Wed Sep 13 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12173
"Thu Sep 14 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12789
"Fri Sep 15 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",13023
"Sat Sep 16 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9535
"Sun Sep 17 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8757
"Mon Sep 18 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11729
"Tue Sep 19 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12692
"Wed Sep 20 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12571
"Thu Sep 21 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12663
"Fri Sep 22 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12813
"Sat Sep 23 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9341
"Sun Sep 24 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8659
"Mon Sep 25 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11552
"Tue Sep 26 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12814
"Wed Sep 27 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12605
"Thu Sep 28 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12845
"Fri Sep 29 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12316
"Sat Sep 30 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8988
"Sun Oct 01 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8545
"Mon Oct 02 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11650
"Tue Oct 03 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12375
"Wed Oct 04 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12016
"Thu Oct 05 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12245
"Fri Oct 06 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12081
"Sat Oct 07 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",9048
"Sun Oct 08 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",7997
"Mon Oct 09 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",10892
"Tue Oct 10 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12273
"Wed Oct 11 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11843
"Thu Oct 12 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",12002
"Fri Oct 13 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11078
"Sat Oct 14 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8920
"Sun Oct 15 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",7996
"Mon Oct 16 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",10840
"Tue Oct 17 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11974
"Wed Oct 18 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11693
"Thu Oct 19 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11463
"Fri Oct 20 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11610
"Sat Oct 21 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8673
"Sun Oct 22 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",7827
"Mon Oct 23 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",10770
"Tue Oct 24 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11916
"Wed Oct 25 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11573
"Thu Oct 26 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11534
"Fri Oct 27 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",11449
"Sat Oct 28 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",8633
"Sun Oct 29 1995 00:00:00 GMT-0400 (Eastern Daylight Time)",7876
"Mon Oct 30 1995 00:00:00 GMT-0500 (Eastern Standard Time)",10480
"Tue Oct 31 1995 00:00:00 GMT-0500 (Eastern Standard Time)",10740
"Wed Nov 01 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11702
"Thu Nov 02 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11746
"Fri Nov 03 1995 00:00:00 GMT-0500 (Eastern Standard Time)",11368
"Sat Nov 04 1995 00:00:00 GMT-0500 (Eastern Standard Time)",8438
"Sun Nov 05 1995 00:00:00 GMT-0500 (Eastern Standard Time)",7868
